id,business_name,phone_number,address1,address2,city,state,zip,website_url,confidence_score,is_home_contractor,mailer_category,contractor_license_type_code_desc,processing_status,last_processed
3721,ABE'S IRRIGATION LLC,(206) 335-2273,1019 MONROE AVE NE,,RENTON,WA,98056,https://www.abe'sirrigationllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:28
880,4 CBNT CSTM CSWRK/MLLWRK LLC,(509) 270-3199,1527 N Coach Dr,,SPOKANE VALLEY,WA,99016,https://www.4cbntcstmcswrk/mllwr.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:48:10
72,101 CONSTRUCTION LLC,(206) 999-4661,800 5TH Ave STE 101-800,,SEATTLE,WA,98104,https://clarkconstruct.com/,0.8,True,General Contracting,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:18:47
3869,Abode Electric,(360) 990-0934,16713 Vashon Hwy Sw,,VASHON,WA,98070,https://www.abodeelectric.com,0.8,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:03:12
3097,A1 Rockhold Electric Inc,(360) 775-2126,123 Wadsworth Dr,,SEQUIM,WA,98382,https://www.a1rockholdelectricin.com,0.8,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:59:21
168,17 HOME SERVICES LLC,(509) 668-0318,8710 VINCE RD NE,,MOSES LAKE,WA,98837,https://fs.fldfs.com/dispub2/cexhwaro.html,0.8,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:39
256,1ST CLASS FLOORING SOLUTIONS,(360) 842-1170,6422 NE FOURTH PLAIN BLVD,APT H8,VANCOUVER,WA,98661,https://1st.net,0.8,,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:29:56
4321,ACCESS ANSWERS LLC,(360) 722-4830,PO BOX 232,,STANWOOD,WA,98292,https://www.accessanswersllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:28
1196,509 ROOFS LLC,(509) 217-0704,9116 E SPRAGUE AVE,,SPOKANE VALLEY,WA,99206,https://www.509roofsllc.com,0.8,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:47
1193,509 PROPERTY SOLUTIONS LLC,(509) 389-2333,PO Box 10284,,SPOKANE,WA,99205,https://www.509propertysolutions.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:45
197,1ASUNRISE LLC,(206) 226-9951,35838 32ND AVE S,,AUBURN,WA,98001,https://data.wa.gov/api/views/g526-rd4x/rows.csv?accessType=DOWNLOAD&api_foundry=true,0.8,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:11:05
1187,509 MECHANICAL SERVICES LLC,(509) 698-2470,311 S 1ST,,SELAH,WA,98942,https://www.509mechanicalservice.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:44
121,123 BEST CONSTRUCTION LLC,(253) 862-6511,P.O. BOX 1935,,MILTON,WA,98354,https://revenue.delaware.gov/business-license-search/,0.8,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:54:14
4313,ACCENT TILE & STONE LLC,(208) 200-6700,6812 69TH AVE SE,,SNOHOMISH,WA,98290,https://www.accenttileandstonell.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:26
55,1-800-BOARDUP OF SPOKANE/COEUR,(248) 594-1144,185 OAKLAND AVENUE,,BIRMINGHAM,MI,48009,https://1-800boardup.com/locations/,0.8,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:18:13
4416,ACCURATE CONCRETE CONST LLC,(509) 301-3932,741 Edith Ave,,WALLA WALLA,WA,99362,https://www.accurateconcretecons.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:58
3072,A1 HAULING & SITE CLEANUP LLC,(503) 807-1025,532 NE 3rd Ave,Ste 108,Camas,WA,98607,https://www.a1haulingandsiteclea.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:13
2086,A M WARN CO,(509) 990-7557,722 N GARRY DRIVE,,LIBERTY LAKE,WA,99019,https://www.amwarnco.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:54:14
3842,ABM DECKING LLC,(971) 533-1511,17929 North Road,,BOTHELL,WA,98012,https://www.abmdeckingllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:06
924,4 SEASONS HEATING & AIR CNDTNG,(360) 239-1798,PO Box 917,,CHEHALIS,WA,98532,https://www.4seasonsheatingandai.com,0.8,True,HVAC,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:48:24
230,1ST CHOICE FLOORING LLC,(425) 791-4351,24200 HARVEY CREEK RD,,ARLINGTON,WA,98223,https://1st.net,0.8,,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:28:04
231,1ST CHOICE GLASS AUTO&HOME,(360) 305-7930,1515 Iowa St,,BELLINGHAM,WA,98229,https://1st.net,0.8,True,Windows & Doors,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:28:10
240,1ST CHOICE PAINTING & RMDLING,(509) 460-3684,516 S 26TH AVE,,PASCO,WA,99301,https://1st.net,0.8,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:28:45
3381,AAKOOL HEATING & COOLING LLC,(425) 470-3516,6401 21ST ST,,TACOMA,WA,98422,https://www.aakoolheatingandcool.com,0.8,True,HVAC,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:47
389,210 30TH LLC,(360) 805-5639,PO BOX 208,,MONROE,WA,98272,https://www.21030thllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:45:46
991,47 NORTH CUSTOM HOMES,(509) 845-9242,1740 Belmont BLVD,,WEST RICHLAND,WA,99353,https://www.47northcustomhomes.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:48:43
2603,A&M CARPET & MORE LLC,(509) 302-4301,200802 E Game Farm Rd,Spc 89,KENNEWICK,WA,99337,https://www.aandmcarpetandmorell.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:51
392,2112 HOMES LLC,(206) 327-1925,2112 N 149TH LANE,,SHORELINE,WA,98133,https://www.redfin.com/WA/Shoreline/2112-N-146th-St-98133/home/81572,0.8,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:26:01
144,13733 19TH AVE NE LLC,(425) 212-2210,3726 BROADWAY SUITE 301,,EVERETT,WA,98201,https://www.redfin.com/neighborhood/2037/WA/Seattle/Olympic-Hills/houses-for-rent,0.8,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:55:39
4180,ABT DEVELOPMENT INC,(360) 751-4080,PO BOX 141,,CASTLE ROCK,WA,98611,https://www.abtdevelopmentinc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:46
5334,ADS ELECTRIC LLC,(253) 222-0929,106 haman lane w,,Lakewood,WA,98499,https://www.adselectricllc.com,0.8,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:10:35
253,1ST CHOICE WLDNG & EQPMNT RPR,(360) 801-3153,231 NE BARBARA BLVD,,BELFAIR,WA,98528,https://1st.net,0.8,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:29:42
1670,A & V GUTTERS,(509) 670-8254,2590 Aviation Dr.,,EAST WENATCHEE,WA,98802,https://www.aandvgutters.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:09
228,1ST CHOICE DIRT MOVERS LLC,(360) 584-6597,2533 E Pershing Ct.,,SHELTON,WA,98584,https://1st.net,0.8,,Landscaping,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:56
3051,A1 CALL WNDWS GTRS & PRSR WSHG,(360) 266-7584,639 CULLUM AVE PO BOX 258,,RICHLAND,WA,99352,https://www.a1callwndwsgtrsandpr.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:07
1209,51 WEST LLC,(509) 787-6276,PO BOX 1129,,QUINCY,WA,98848,https://www.51westllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:50
1180,509 HEATING & COOLING,(509) 930-9106,240 KNOLL RD,,YAKIMA,WA,98908,https://www.509heatingandcooling.com,0.8,True,HVAC,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:41
3599,ABBA KING LLC,(206) 786-2812,11335 Ne 122nd Way Suite 105,,KIRKLAND,WA,98034,https://www.abbakingllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:52
1171,509 FENCING & LAND SERV LLC,(509) 607-4612,4845 KITTITAS HIGHWAY,,ELLENSBURG,WA,98926,https://www.509fencingandlandser.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:39
1242,608 18TH AVE E LLC,(425) 344-3408,210 E BOSTON ST,,SEATTLE,WA,98102,https://www.60818thaveellc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:50:00
54,1-800-BOARDUP OF SEATTLE,(248) 594-1144,185 OAKLAND AVENUE,,BIRMINGHAM,MI,48009,https://1-800boardup.com/locations/,0.8,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:18:13
175,180 DEGREE DESIGN LLC,(425) 948-5299,17008 117TH PL NE,,ARLINGTON,WA,98223,https://www.uta.edu/,0.8,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:36
162,168 CONSTRUCTION MONEY LLC,(206) 981-8888,4957 LAKEMONT BLVD,#C-4,BELLEVUE,WA,98006,https://www.redfin.com/WA/Bellevue/2600-168th-Ave-NE-98008/home/433071,0.8,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:00
284,1ST RESPONSE WD LLC,(509) 847-8777,3811 E QUEEN AVE  STE B,,SPOKANE,WA,99217,https://www.1stresponsewdllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:45:30
5215,ADEX CABINET & MLWK INST LLC,(206) 777-5927,5304 FLEMING ST,UNIT A,EVERETT,WA,98203,https://www.adexcabinetandmlwkin.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:09:58
3117,A1A  EXCAVATING LLC,(509) 675-0601,PO BOX 82,,VALLEY,WA,99181,https://www.a1aexcavatingllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:27
3490,AARONS GENERAL CONTRACTING LLC,(503) 896-8475,2719 NW 109TH ST,,VANCOUVER,WA,98685,https://www.aaronsgeneralcontrac.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:19
126,"12750 DAYTON AVE N, LLC",(425) 212-2210,3726 BROADWAY STE 301,,EVERETT,WA,98201,https://www.redfin.com/WA/Seattle/12738-Dayton-Ave-N-98133/home/97607,0.8,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:54:23
513,2ND CHANCE RENOVATIONS,(360) 672-5248,73 FANCHER DAM RD,,TONASKET,WA,98855,https://www.2ndchancerenovations.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:20
919,4 SEASONS EXTERIORS LLC,(253) 736-4578,20537 SE 272nd St,,KENT,WA,98042,https://www.4seasonsexteriorsllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:48:22
3844,ABM Elect & Lighting Sol Inc,(949) 888-2340,"14201 FRANKLIN AVE,",,TUSTIN,CA,92780,https://www.abmelectandlightings.com,0.8,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:03:06
233,1ST CHOICE HOME IMPRVMNT INC,(253) 324-3103,PO BOX 44573,,TACOMA,WA,98448,https://1st.net,0.8,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:28:15
3811,ABLE ENTERPRISES LLC,(509) 664-4239,PO BOX 4095,,WENATCHEE,WA,98807,https://www.ableenterprisesllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:55
3316,AAA RAIN GUTTERS LLC,(253) 227-6081,3800 Bridgeport Way,#A446,UNIVERSITY PLACE,WA,98466,https://www.aaarainguttersllc.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:27
2290,A STROKE OF EXCELLENCE LLC,(360) 633-6927,1978 MITCHELL RD SE,,PORT ORCHARD,WA,98366,https://www.astrokeofexcellencel.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:16
4752,ACME SYMBIOTIC,(360) 840-7171,PO BOX 451,,EASTSOUND,WA,98245,https://www.acmesymbiotic.com,0.8,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:07:39
333,2 Monkeys Enterprises,(360) 277-7756,8749 Jace Ln NW,,SILVERDALE,WA,98383,https://www.2monkeysenterprises.net,0.75,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:19:14
20,@DAM,(253) 222-4938,2506 N WARNER ST,,TACOMA,WA,98406,https://www.dam.net,0.75,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:15:59
286,1ST SURFACE CREATIVE,(917) 531-2783,3427 CALIFORNIA AVE SW,,SEATTLE,WA,98116,https://www.1stsurfacecreative.net,0.75,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:16:19
100,1170 REPUBLICAN ASSOCIATES LLC,(425) 502-9199,752 108TH AVE NE,,BELLEVUE,WA,98004,https://www.shoresmith.com/,0.7,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:20:18
374,206 CONSTRUCTION LLC,(206) 372-3691,29401 MILITARY RD S UNIT 32,,FEDERAL WAY,WA,98003,https://www.lni.wa.gov/licensing-permits/other-licenses-permits/asbestos-certification,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:23:44
137,1301-WLD PERRA LLC,(425) 576-9390,1010 MARKET ST,,KIRKLAND,WA,98033,https://www.redfin.com/WA/Bothell/19315-38th-Dr-SE-98012/home/112744991,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:55:05
169,1701-WLD ELK RUN 8 P1 LLC,(425) 576-9390,1010 MARKET STREET,,KIRKLAND,WA,98033,https://www.pacodeandbulletin.gov/Display/pabull?file=/secure/pabulletin/data/vol46/46-31/1345.html,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:27
198,1EARTH DESIGN LLC,(206) 280-8507,9816 25TH AVE SW,,SEATTLE,WA,98106,https://www7.eere.energy.gov/buildings/residential/explorezerh/partners?name=&term_node_tid_depth=3490&combine=All&sort_by=field_certified_doe_zerh_value&page=4,0.7,,Landscaping,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:17:46
158,1602-WLD SF P1 LLC,(425) 576-9390,1010 MARKET ST,,KIRKLAND,WA,98033,https://www.snoco.org/proptax/(S(epvo5pctctnrk2pojilmxzbt))/search.aspx?parcel_number=01167600005600,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:56:46
348,2 SOUND CONSTRUCTION INC,(503) 201-0216,2113 SE 100TH CT,,VANCOUVER,WA,98664,https://wsdot.wa.gov/construction-planning/search-projects/sr-509-completion-project,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:21:01
118,1202 5TH AVE N LLC,(425) 212-2210,3726 BROADWAY  STE 301,,EVERETT,WA,98201,https://www.treasury.gov/auctions/treasury/rp/bidresults.shtml,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:54:00
195,1A LLC,(206) 419-7386,4537 OLD HWY 99 N RD,,BURLINGTON,WA,98233,https://burlingtonwa.gov/105/Community-Development,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:10:35
220,1ST CHOICE AUTO & RSDNTL GLSS,(360) 935-1540,1971 BALTIC WAY STE 109,,FERNDALE,WA,98248,https://1st.net,0.7,,Windows & Doors,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:23
174,180 CONSTRUCTION LLC,(360) 449-9014,13215 SE MILL PLAIN BLVD,C8234,VANCOUVER,WA,98684,https://apps.sos.wa.gov/corps/limitedliabilitycompaniesllconlineandpaperregistrations.aspx,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:32
192,1958 NELSON LLC,(425) 559-2300,11624 SE 5TH STREET SUITE 710,,BELLEVUE,WA,98005,https://www.belcan.com/,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:58:27
268,1st Group Contracting LLC,(509) 590-4253,5006 N CORRIGAN RD,,OTIS ORCHARDS,WA,99027,https://centerplacespokanevalley.com/Archive/ViewFile/Item/143,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:13:25
182,184TH STREET INC,(206) 669-8628,PO BOX 2231,,EVERETT,WA,98213,https://www.alderwoodmall.com/en/,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:59
186,185TH BOTHELL LLC,(206) 949-6716,3417 NW 68TH ST,,SEATTLE,WA,98117,https://www.redfin.com/WA/Bothell/4529-185th-Pl-SE-98012/home/110263902,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:58:08
224,1ST CHOICE CONSTRUCTION,(509) 949-1194,339 Villa Real Dr,,SUNNYSIDE,WA,98944,https://www.yakimafed.com/,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:41
114,12 TOOLS CUSTOM BUILDS,(360) 516-7728,449 NW NESVIK WAY,,POULSBO,WA,98370,https://lni.wa.gov/licensing-permits/contractors/hiring-a-contractor/verify-contractor-tradesperson-business,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:54:06
190,1889 BUILDING CONSTRUCTION LLC,(509) 779-4232,PO BOX 113,,CURLEW,WA,99118,https://www.yakimaherald.com/news/local/happened/it-happened-here-davidson-building-becomes-an-ellensburg-landmark/article_0f2442d7-8deb-512e-93b5-9624ff8224a9.html,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:58:24
221,1ST CHOICE BOBCAT SERVICE,(509) 496-3831,PO BOX 429,,COLBERT,WA,99005,https://1st.net,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:30
171,1721 REMODEL CONSTRUCTION,(253) 241-7525,1721 217TH AVE CT E,,LAKE TAPPS,WA,98391,https://www.tacoma.uw.edu/campus-map/dou,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:20
208,1ST AIR MECHANICAL INC,(509) 468-1964,PO BOX 1539,,MEAD,WA,99021,https://1st.net,0.7,,HVAC,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:26:47
378,206 FIX,(206) 372-2762,9703 Palatine Ave N,,SEATTLE,WA,98103,https://www.seattle.gov/customer-service-bureau/contact-us,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:24:09
232,1st Choice Home Const Co,(425) 293-5267,11023 18th st ne,,Lake Stevens,WA,98258,https://1st.net,0.7,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:28:08
151,1501-WLD SIERRA LLC,(425) 576-9390,1010 MARKET STREET,,KIRKLAND,WA,98033,https://www.snoco.org/proptax/search.aspx?parcel_number=01166200000600,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:56:40
142,13528 1ST AVE NW LLC,(425) 212-2210,3726 BROADWAY  STE 301,,EVERETT,WA,98201,https://www.redfin.com/WA/Seattle/13528-Burke-Ave-N-98133/home/102243,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:55:32
170,1702-WLD ER 8 P23 LLC,(425) 576-9390,1010 MARKET STREET,,KIRKLAND,WA,98033,https://washingtonobserver.substack.com/p/gambling-revenge-play-goes-sideways,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:17
139,1305-WLD LAKE SERENE LLC,(425) 576-9390,1010 MARKET ST,,KIRKLAND,WA,98033,https://snohomishcountywa.gov/DocumentCenter/View/136849,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:55:23
116,12'S IMPACT CONSTRUCTION LLC,(206) 348-0516,16915 SE 272ND ST,SUITE 100-102,KENT,WA,98042,https://www.codepublishing.com/WA/Kent/html/Kent12/Kent1213.html,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:53:55
203,1Nation Construction,(509) 314-9675,29 N L St,,TOPPENISH,WA,98948,https://yakama.com/about/,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:19:28
154,1514 NE 97TH ST LLC,(425) 344-3048,210 E BOSTON ST,,SEATTLE,WA,98102,https://www.redfin.com/WA/Seattle/1514-NE-97th-St-98115/home/107241,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:56:21
159,161ST AVE DEVELOPMENT LLC,(425) 828-3003,"1417 116TH AVE NE, SUITE 208",,BELLEVUE,WA,98004,https://www.redmond.gov/406/Projects,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:10
183,18507 104TH AVE NE LLC,(425) 212-2210,3726 BROADWAY  STE 301,,EVERETT,WA,98201,https://www.seedtable.com/best-startups-in-everett-washington,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:58:14
180,1809 39TH AVE E LLC,(206) 254-5606,1111 3RD AVE STE 3000,,SEATTLE,WA,98101,https://www.redfin.com/WA/Seattle/1827-39th-Ave-E-98112/home/139476,0.7,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:56
194,1977 CONSTRUCTION,(425) 458-8220,7619 230th st sw apt 11,,Edmonds,WA,98026,https://myedmondsnews.com/2020/08/looking-back-a-building-fire-in-summer-1977-and-some-other-edmonds-history/,0.6,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:10:36
28,1 EUROSTYLE CORPORATION,(971) 202-3331,10107 NE 143rd Ave,,VANCOUVER,WA,98682,https://euro.style/,0.6,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 03:16:24
377,206 FENCING LLC,(206) 518-7384,1428 HARRINGTON AVE NE,,RENTON,WA,98056,https://inline-fence.com/residential-commercial-fences-in-renton-wa/,0.6,True,Fencing,CONSTRUCTION CONTRACTOR,completed,2025-07-23 18:59:48
214,1ST AVENUE NW INC,(425) 770-1295,230 155TH PL SE,,BOTHELL,WA,98012,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:05
226,1ST CHOICE CUSTM DSGN CNST INC,(206) 310-5336,12036 100TH AVE NE K101,,KIRKLAND,WA,98034,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:45
262,1ST D&E CONSTRUCTION LLC,(425) 275-7511,12019 31st Dr SE,,Everett,WA,98208,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:30:25
229,1ST CHOICE FIRE LLC,(253) 876-5755,19601 100TH ST E,,BONNEY LAKE,WA,98391,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:28:01
261,1st Construction Resources LLC,(206) 276-5863,34413 28th PL SW,,FEDERAL WAY,WA,98023,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:30:21
264,1ST FLOOR,(206) 228-4725,PO Box 2053,,WESTPORT,WA,98595,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:30:35
211,1ST AMERICAN CONSTRUCTION LLC,(509) 521-9632,516 N RD 36,,PASCO,WA,99301,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:26:58
234,1ST CHOICE HOME SOLUTIONS LLC,(509) 303-9094,20816 31ST PL W,,LYNNWOOD,WA,98036,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:28:17
209,1ST AMERICAN ALLIED IND LLC,(206) 474-9797,1381 Linnwood Ave,,TUMWATER,WA,98512,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:26:49
266,1st GENESIS CONSTRUCTION LLC,(509) 412-0202,1505 S RD 40 E TRLR 601,,PASCO,WA,99301,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:30:45
164,168 REMODELING LLC,(206) 880-6646,25431 120TH PL SE,,KENT,WA,98030,https://kingcounty.gov/en/dept/metro/routes-and-service/schedules-and-maps/168,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:57:08
235,1ST CHOICE INNOVATIONS,(206) 592-7067,2018 N Columbus St,,SPOKANE,WA,99207,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:28:24
138,1303-WLD DUVALL VILLAGE LLC,(425) 576-9390,1010 Market Street,,KIRKLAND,WA,98033,https://washingtonobserver.substack.com/p/gambling-revenge-play-goes-sideways,0.5,,,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:55:07
248,1ST CHOICE R CONSTRUCTION LLC,(360) 402-3717,6001 17th Ave SE,,OLYMPIA,WA,98503,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:29:13
223,1ST CHOICE BUILDING SOLS LLC,(253) 381-9312,9817B 381ST ST E,,EATONVILLE,WA,98328,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:37
263,1st Fire Solutions LLC,(253) 277-3298,8512 Canyon Rd. E.,Ste. 104,Puyallup,WA,98371,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:30:30
222,1ST CHOICE BUILDERS LLC,(360) 888-6389,10143 OLD HWY 99 SE,,OLYMPIA,WA,98501,https://1st.net,0.5,,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:27:32
204,1NE CONSTRUCTION LLC,(425) 547-9797,16934 SE 325th Pl,,Auburn,WA,98092,https://1ne.com,0.2,,,CONSTRUCTION CONTRACTOR,completed,2025-07-23 05:19:04
152,1502-WLD EDMONDS LLC,(425) 576-9390,1010 MARKET STREET,,KIRKLAND,WA,98033,https://madeinwashington.com/,0.0,,,CONSTRUCTION CONTRACTOR,completed,2025-07-23 04:56:22
5936,AES Electrical Contractors LLC,(253) 228-4255,,,SUMNER,WA,,https://www.aeselectricalcontrac.com,0.9,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:26:28
5343,ADT CONSTRUCTION,(509) 947-9505,,,PASCO,WA,,https://www.adtconstruction.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:23:55
5352,Adulam Construction LLC,(206) 586-1553,,,Tukwila,WA,,https://www.adulamconstructionll.com,0.88,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:23:58
