business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
Ballard Natural Gas Service,BALLANG801KN,ELECTRICAL CONTRACTOR,2027 196th St SW #A101,,Lynnwood,WA,98036,(206) 784-8101,"KAPPEN, KATHLEEN",https://ballardnaturalgas.com,Heating and Cooling,,,0.75,0.60,0.75,,completed,pending_review,2025-08-06 23:22:02.933877,,2025-08-02 05:26:40.200384,,
"Beyond Hi-Fi, LLC",BEYONHL907D7,ELECTRICAL CONTRACTOR,1811 130th Ave NE Ste 101,,Bellevue,WA,98005,(425) 417-3943,"Snider, Rocky S",https://beyondhifi.com,Media Systems,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 00:08:49.883574,,2025-08-02 05:26:40.667892,,
Bliss Plumbing LLC,BLISSPL771QN,PLUMBING CONTRACTOR,13304 140th Ave NW,,GIG HARBOR,WA,98329,(208) 794-2771,"Butler, Bradley Weston",https://www.blissplumbingllc.com/,Plumbing,,,0.65,0.40,0.65,,completed,pending_review,2025-08-07 00:33:26.770817,,2025-08-02 05:26:40.831308,,
Blue Sky Landscaping,BLUESSL871DL,CONSTRUCTION CONTRACTOR,4909 NE 5th St,,RENTON,WA,98059,(425) 306-1212,"LE, THUAN V",https://blueskylandscaping.info/,Landscaping,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 02:47:06.915297,,2025-08-02 05:26:40.971432,,
Blue Trident LLC,BLUETTL880NU,CONSTRUCTION CONTRACTOR,7829 NE Esperione Ln,,BAINBRIDGE ISLAND,WA,98110,(206) 972-0645,"Bautista, Emmanuel Tablan",https://www.thebluebook.com/iProView/1266157/blue-trident-llc/subcontractors/,Construction Services,,,0.50,0.80,0.50,,completed,pending_review,2025-08-07 02:52:51.203001,,2025-08-02 05:26:40.971432,,
Blueprint Audio Video Inc,BLUEPAV896PL,ELECTRICAL CONTRACTOR,8851 Custer School road,,CUSTER,WA,98240,(360) 733-4246,"Pears, Doug",https://blueprintaudiovideo.com,Media Systems,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 02:58:15.639869,,2025-08-02 05:26:40.971432,,
Bouwer Construction CompanyLLC,BOUWECC927QR,CONSTRUCTION CONTRACTOR,3213 W Wheeler,#384,Seattle,WA,98199,(206) 818-6776,"BOUWER, DIRK WILLEM",https://www.thebluebook.com/iProView/1149631/bouwer-construction-co/general-contractors/,General Contractors,,,0.50,0.80,0.50,,completed,pending_review,2025-08-07 03:49:40.646338,,2025-08-02 05:26:41.110732,,
"Bowie Electric Service, Inc.",BOWIEES807OB,ELECTRICAL CONTRACTOR,2232 NW Market St.,Suite 1,SEATTLE,WA,98107,(206) 789-6500,"Keller, Mark",https://bowieservice.com,Electrician,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 03:52:42.515612,,2025-08-02 05:26:41.110732,,
Bravo Roofing Inc,BRAVORI895C2,CONSTRUCTION CONTRACTOR,P.O. Box 7424,,COVINGTON,WA,98042,(360) 886-2193,"Paust, Barry W",https://bravoroofs.com/contact,Roofing,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:13:03.596670,,2025-08-02 05:26:41.110732,,
Bruhn Logging & Tree Svc LLC,BRUHNLT863RU,CONSTRUCTION CONTRACTOR,28616 SE 456th St,,ENUMCLAW,WA,98022,(360) 829-1288,"Bruhn, Wesley Robert",https://www.scribd.com/document/664431189/14008586,Tree Service,,,0.50,0.80,0.50,,completed,pending_review,2025-08-07 05:10:14.251347,,2025-08-02 05:26:41.256093,,
Building A Tradition LLC,BUILDTL910QQ,CONSTRUCTION CONTRACTOR,7412 130TH STREET CT E,,PUYALLUP,WA,98373,(253) 377-5360,"Sanders, Floyd Plorez",https://www.thebluebook.com/iProView/1261892/building-a-tradition-llc/general-contractors/,Bathroom/Kitchen Remodel,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 02:59:26.401740,,2025-08-02 05:26:41.415704,,
Built Square LLC,BUILTSL921R9,CONSTRUCTION CONTRACTOR,4601 SHILSHOLE AVE NW  #5,,SEATTLE,WA,98107,(206) 851-5260,"BROWNE, DIVVEN MORRISON",https://builtsquare.com,Bathroom/Kitchen Remodel,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:14:14.468171,,2025-08-02 05:26:41.415704,,
Burke Gibson LLC,BURKEGL865D5,CONSTRUCTION CONTRACTOR,702 3RD ST SW,,AUBURN,WA,98001,(253) 735-4444,"Gibson, Scott Stephen",https://burkegibsonllc.com,Kitchen Remodel,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 03:26:51.659671,,2025-08-02 05:26:41.415704,,
C & A CONTRACTOR INC,CCONT*C833BC,CONSTRUCTION CONTRACTOR,12706 PACIFIC HWY SW,,TACOMA,WA,98499,(425) 523-2545,"SEGOVIA GONZALEZ, YOHANA K",https://www.rhinowa.com/,Roofing,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 03:40:49.697351,,2025-08-02 05:26:41.415704,,
C & C OLYMPIC HEATING INC,CCOLYCO974LE,CONSTRUCTION CONTRACTOR,14411 235TH ST SE,,Snohomish,WA,98296,(425) 670-0277,"CANNON, CHRISTOPHER M",https://cncolympicheating.com,Heating and Cooling,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 03:43:53.915376,,2025-08-02 05:26:41.562493,,
C & C OLYMPIC HEATING INC,CCOLYCO9743E,ELECTRICAL CONTRACTOR,14411 235TH ST SE,,SNOHOMISH,WA,982967836,(425) 670-0277,"CANNON, CHRIS",https://cncolympicheating.com,Heating and Cooling,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 03:43:22.409199,,2025-08-02 05:26:41.562493,,
C & D TOPSOIL & EXCAVATING INC,CDTOPE*074DA,CONSTRUCTION CONTRACTOR,17116 ALBERT BELL RD E,,ORTING,WA,98360,(253) 862-9526,"HOLMQUIST, CLARA SYLVIA",https://www.canddtopsoil.com/,Excavating,,,0.45,0.40,0.45,,completed,pending_review,2025-08-07 03:44:40.743873,,2025-08-02 05:26:41.562493,,
C & G Marble & Granite,CGMARGM877LF,CONSTRUCTION CONTRACTOR,5412 76th ave e #L,,PUYALLUP,WA,98371,(253) 486-5851,"Rodriquez Herta, German",https://cgmarblegranitellc.com/seattle-wa/,Countertops,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 03:47:31.181566,,2025-08-02 05:26:41.562493,,
C & H CONSTRUCTION INC,CHCONI*229BA,CONSTRUCTION CONTRACTOR,2005 EASTBAY DR NE,,Olympia,WA,98506,(360) 790-4135,"HEAY, DOUGLAS A",https://candholympia.com/,Bathroom/Kitchen Remodel,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 03:48:12.380628,,2025-08-02 05:26:41.562493,,
C & N SERVICES LLC,CNSERNS812Q2,CONSTRUCTION CONTRACTOR,7710 Rainier Dr.,,EVERETT,WA,98203,(661) 361-4373,"CAMACHO, HILDA GABRIELA",https://www.candnservs.com/,Remodel,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 03:50:11.854474,,2025-08-02 05:26:41.562493,,
C A LANDSCAPE & SERVICES LLC,CLANDLS848RF,CONSTRUCTION CONTRACTOR,471 W CAMANO HILL RD,,Camano Island,WA,98282,(206) 280-6446,"ANTONIO CHAVEZ, CIRINO",https://www.calandscapeandservices.com/,Landscaping,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 03:53:43.857090,,2025-08-02 05:26:41.562493,,
C H G BUILDING SYSTEMS INC,CHGBUSI124BH,CONSTRUCTION CONTRACTOR,P O BOX 78448,,SEATTLE,WA,98178,(425) 255-5747,"GROUWS, CHARLES H",https://chgbuildingsystems.com,Construction Services,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 03:59:21.582135,,2025-08-02 05:26:41.562493,,
C J'S QUALITY AIR SYSTEMS INC,CJSQUAS072QC,CONSTRUCTION CONTRACTOR,4808 SE Lilla Lund Ln,,PORT ORCHARD,WA,98367,(253) 857-5220,"JACKSON, CURTIS W",https://cjsqualityairsystems.com,Heating and Cooling,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:00:49.519538,,2025-08-02 05:26:41.562493,,
C J'S QUALITY AIR SYSTEMS INC,CJSQUAS008C8,ELECTRICAL CONTRACTOR,4808 SE Lilla Lund Ln,,PORT ORCHARD,WA,98367,(253) 857-5220,"JACKSON, CURTIS W",https://cjsqualityairsystems.com,Heating and Cooling,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:00:19.441622,,2025-08-02 05:26:41.562493,,
C JOHNSON CONSTRUCTION INC,CJOHNCI954RB,CONSTRUCTION CONTRACTOR,PO BOX 1467,,OAK HARBOR,WA,98277,(360) 675-4848,"JOHNSON, COREY LEE",https://cjcinc.com,Civil Construction,,,0.75,1.00,0.75,,completed,pending_review,2025-08-07 04:01:13.913975,,2025-08-02 05:26:41.562493,,
C M G ELECTRIC LLC,CMGELMG941QG,ELECTRICAL CONTRACTOR,31448 55th Ave S,,AUBURN,WA,98001,(253) 335-2103,"GERSTNER, CASEY Y",https://www.cmgelectricllc.com/,Electrician,,,0.40,0.50,0.40,,completed,pending_review,2025-08-07 04:03:20.234761,,2025-08-02 05:26:41.562493,,
C P C LANDSCAPE LLC,CPCLALL923DJ,CONSTRUCTION CONTRACTOR,9625 Case Rd SW,,OLYMPIA,WA,98512,(360) 402-5521,"COTE, CLIFFORD",https://cpclandscapellc.com/,Landscaping,,,0.75,0.70,0.75,,completed,pending_review,2025-08-07 04:04:10.185372,,2025-08-02 05:26:41.562493,,
C P SHEET METALS INC,CPSHEMI093Q6,CONSTRUCTION CONTRACTOR,5820 188TH STREET SW,SUITE B,LYNNWOOD,WA,98037,(425) 776-8388,"PRITCHARD, RITA LYNN",https://cpsheetmetals.com/,Gutters,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 04:04:45.285437,,2025-08-02 05:26:41.562493,,
C R YARDWORK,CRYARRY815D7,CONSTRUCTION CONTRACTOR,6661 Homestead Avenue,,TACOMA,WA,98404,(253) 244-0949,"Lua Rodriguez, Juan Roberto",https://www.cryardworkwa.com/,Landscaping,,,0.75,0.70,0.75,,completed,pending_review,2025-08-07 04:06:02.265129,,2025-08-02 05:26:41.562493,,
C S FLOORS,CSFLOSF787K4,CONSTRUCTION CONTRACTOR,5117 89th ST,,GIG HARBOR,WA,98332,(253) 853-5833,"NODELL, DENNIS MICHAEL",https://csfloors.net,Flooring,,,0.75,0.70,0.75,,completed,pending_review,2025-08-07 04:07:10.421888,,2025-08-02 05:26:41.562493,,
C THORNTON LIGHTING INC,CTHORTL922MS,ELECTRICAL CONTRACTOR,PO BOX 987,,BURLINGTON,WA,98233,(360) 424-6262,"THORNTON, CRAIG C",https://ctlelectric.com/,Electrician,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 04:12:28.351381,,2025-08-02 05:26:41.562493,,
C WEST CONSTRUCTION,CWESTC*055J5,CONSTRUCTION CONTRACTOR,11207 45TH AVE NE,,MARYSVILLE,WA,98271,(360) 653-7833,"WEST, CRAIG A",https://www.skagitvalleydirectory.com/biz/26108/c-west-construction,General Contractor,,,0.40,0.80,0.40,,completed,pending_review,2025-08-07 04:13:00.491926,,2025-08-02 05:26:41.562493,,
C&D ELECTRICAL AND WIRING LLC,CDELEEW768K4,ELECTRICAL CONTRACTOR,330 BELFAIR ST SW,,ORTING,WA,98360,(253) 720-6208,"STEVENSON, CHRISTOPHER B",https://cdelectricalandwiringllc.com/,Electrician,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 04:14:24.120769,,2025-08-02 05:26:41.562493,,
C&N CONTRACTING LLC,CNCONCL774NJ,CONSTRUCTION CONTRACTOR,7813 NE 145TH ST,,KIRKLAND,WA,98034,(206) 661-6383,"STADLER, CHRISTOPHER A",https://candncontracting.com/,Bathroom/Kitchen Remodel,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:16:00.760570,,2025-08-02 05:26:41.562493,,
C+C CONCRETE MARKETING LLC,CCCONCM772O1,CONSTRUCTION CONTRACTOR,21011 12TH AVE W,,LYNNWOOD,WA,98036,(206) 300-7424,"CHRISTOPHER, ANTHONY EDWARD",https://www.nwconcretemoisturetesting.com/copy-of-independent-sales-rep-item,Concrete,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 04:16:36.491301,,2025-08-02 05:26:41.562493,,
C-HOME DESIGN LLC,CHOMEDL822L6,CONSTRUCTION CONTRACTOR,2460 40th St,,BELLINGHAM,WA,98229,(360) 739-2305,"Costello, Mark Patrick",https://costellohomedesign.com/contact-us/,Bathroom/Kitchen Remodel,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 04:17:03.534775,,2025-08-02 05:26:41.562493,,
CABINET  DEPOT LLC,CABINDL753B2,CONSTRUCTION CONTRACTOR,2614 160 AVE NE,,BELLEVUE,WA,98008,(206) 240-6504,"AGVAAN OCHIR, BAYASGALAN",https://www.mystateline.com/business/press-releases/ein-presswire/796226956/cabinet-depot-elevates-kitchen-bathroom-remodeling-in-seattle/,Bathroom/Kitchen Remodel,,,0.60,0.40,0.60,,completed,pending_review,2025-08-07 04:21:28.935656,,2025-08-02 05:26:41.562493,,
CABINET RENOVATIONS INC,CABINRI832O9,CONSTRUCTION CONTRACTOR,20532 303RD AVE SE,,MAPLE VALLEY,WA,98038,(206) 450-7000,"DUBOIS, IAN CHRISTOPHER",https://www.seattlecabinetrenovations.com/,Cabinet Refinishing,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 04:21:41.371468,,2025-08-02 05:26:41.562493,,
CABINETPAK KITCHENS,CABINK*007Q8,CONSTRUCTION CONTRACTOR,18601 76TH AVE W  STE 109,,EDMONDS,WA,98026,(206) 632-7380,"SPIESS, PETER BERNARD",https://cabinetpakkitchens.com,Bathroom/Kitchen Remodel,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 04:22:11.071936,,2025-08-02 05:26:41.562493,,
CACHET CONCRETE LLC,CACHECL819OK,CONSTRUCTION CONTRACTOR,4228 Meins Road,,Sedro Woolley,WA,98284,(360) 927-0387,"Cronn, Adrian Robert",https://www.cachetconcrete.com/,Concrete,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 04:26:21.117955,,2025-08-02 05:26:41.562493,,
CADENCE BUILDS LLC,CADENBL892CG,CONSTRUCTION CONTRACTOR,2930 WESTLAKE AVE N,SUITE 100,SEATTLE,WA,98109,(425) 736-2444,"JOHNSTON, BARRETT ELLIOTT",https://cadencebuilds.com/who-we-are,Home Builder,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 04:28:34.957093,,2025-08-02 05:26:41.562493,,
CAG REMODEL LLC,CAGRERL769Q1,CONSTRUCTION CONTRACTOR,5343 TALLMAN AVE NW,UNIT 639,SEATTLE,WA,98107,(206) 643-0290,"GARCIA, CHRISTOPHER ALEXANDER",https://www.cagremodel.com/,Bathroom/Kitchen Remodel,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 04:28:55.947302,,2025-08-02 05:26:41.562493,,
CAGE CONSTRUCTION LLC,CAGECCL843Q8,CONSTRUCTION CONTRACTOR,755 Oakhurst Dr,,PACIFIC,WA,98047,(206) 272-0856,"Cage, Kenneth Bernard",https://cageconstructionllc.com/,Bathroom/Kitchen Remodel,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:29:29.914550,,2025-08-02 05:26:41.562493,,
CAHILL PLUMBING & HEATING INC,CAHILPH795RP,PLUMBING CONTRACTOR,23313 208TH AVE SE,,MAPLE VALLEY,WA,98038,(425) 532-1977,"Cahill, Russell",https://www.cahillsplumbingandheating.net/,Plumbing,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:30:19.675417,,2025-08-02 05:26:41.562493,,
CAHILL PLUMBING & HEATING INC,CAHILPH942JC,CONSTRUCTION CONTRACTOR,23313 208TH AVE SE,,MAPLE VALLEY,WA,98038,(206) 793-9277,"CAHILL, RUSSELL JAMES",https://www.cahillsplumbingandheating.net/,Plumbing,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:30:37.695165,,2025-08-02 05:26:41.562493,,
CALABRIA ELECTRIC,CALABE*055QP,ELECTRICAL CONTRACTOR,547 CHESTNUT LN,,CAMANO ISLAND,WA,98282,(425) 359-2294,"CALABRIA, DENNIS M",https://www.skagitvalleydirectory.com/l/stanwood-wa/electrician,Electrician,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 04:32:43.656161,,2025-08-02 05:26:41.562493,,
CALHOUN TANKS & SERVICES INC,CALHOTS873BU,CONSTRUCTION CONTRACTOR,E 681 Spencer Lake Road,,SHELTON,WA,98584,(206) 870-0802,"RAYMOND, GARY ALVIN",http://www.calhountanksandservices.com/contact.html,Storage & Closets,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 04:35:13.372269,,2025-08-02 05:26:41.711569,,
CALIBER COMPANY INC,CALIBCI146RZ,CONSTRUCTION CONTRACTOR,PO BOX 1231,,PUYALLUP,WA,983710234,(253) 845-7075,"WADE, CARL DAVID",https://mbamemberzone.tacomawebsite.net/list/member/caliber-company-inc-442,Builder-Single Family,,,0.50,0.80,0.50,,completed,pending_review,2025-08-07 04:36:20.404713,,2025-08-02 05:26:41.711569,,
CALIBER CONCRETE CONST INC,CALIBCC115CA,CONSTRUCTION CONTRACTOR,PO BOX 1881,,MILTON,WA,98354,(253) 927-0707,"LAUKALA, PHYLLIS C",https://www.caliberconcreteconstruction.com/,Concrete,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:36:38.655738,,2025-08-02 05:26:41.711569,,
CALIBER RESTORATION LLC,CALIBRL808PE,CONSTRUCTION CONTRACTOR,4044 AUBURN WAY N,,Auburn,WA,98002,(253) 332-2913,"BIDZILYA, ALIK YURIYEVICH",https://www.caliberrestorationwa.com/,Bathroom/Kitchen Remodel,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:37:32.698316,,2025-08-02 05:26:41.711569,,
CALLAGHAN CONSTRUCTION INC,CALLACI838CP,CONSTRUCTION CONTRACTOR,7707 32ND AVE NE,,SEATTLE,WA,98115,(206) 319-2111,"CALLAGHAN, PATRICK GERARD",https://callaghanconstruction.com,Bathroom/Kitchen Remodel,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 04:40:00.788076,,2025-08-02 05:26:41.711569,,
CALMO LANDSCAPING SERVICES,CALMOLS791DP,CONSTRUCTION CONTRACTOR,623 W WYANDOTTE AVE,,SHELTON,WA,98584,(360) 463-2093,"CALMO AGUILAR, GONZALO",https://calmolandscapingservicesllc.net/contac/,Landscaping,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:42:00.121882,,2025-08-02 05:26:41.711569,,
CALTONS ROOFING & REPAIRS,CALTORR760KN,CONSTRUCTION CONTRACTOR,332 DUCKEN RD,,OAK HARBOR,WA,98277,(360) 969-2595,"CALTON, CAMERON DONALD",http://sicbawa.memberzone.com/list/member/caltons-roofing-repairs-3331,Roofing,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 04:42:10.502509,,2025-08-02 05:26:41.711569,,
CAMANO CUSTOM,CAMANC*933PT,CONSTRUCTION CONTRACTOR,958 HAVEN PL,,CAMANO ISLAND,WA,98282,(360) 387-0678,"LOWE, PEPPE PIERRE LAMONT",https://camanocustom.com,Bathroom/Kitchen Remodel,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 04:43:35.757680,,2025-08-02 05:26:41.711569,,
CAMANO HANDYMAN LLC,CAMANHL796DC,CONSTRUCTION CONTRACTOR,1038 Lightning Way,,CAMANO ISLAND,WA,98282,(206) 550-5545,"Mattson, Scott Glenn",https://www.stanwoodcamanohandyman.com/,Handyman,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 04:43:56.101903,,2025-08-02 05:26:41.711569,,
CAMANO REMODELS LLC,CAMANRL770QM,CONSTRUCTION CONTRACTOR,1404 SHUKSAN DR,,CAMANO ISLAND,WA,98282,(360) 814-3884,"DOWNING, JESSE WILLIAM",https://www.camanoremodels.com/,Bathroom/Kitchen Remodel,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:46:01.897022,,2025-08-02 05:26:41.711569,,
CAMDEN GARDENS INC,CAMDEGI053N8,CONSTRUCTION CONTRACTOR,6535 5TH PLACE S SUITE A,,SEATTLE,WA,98108,(206) 767-0811,"NORRIS, GERADLD PATRICK",http://camdengardensdesign.com/containers/,Landscaping,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 04:48:50.244629,,2025-08-02 05:26:41.711569,,
CAMERON DIRT WORKS,CAMERDW821KG,CONSTRUCTION CONTRACTOR,1928 109th St S,,TACOMA,WA,98444,(360) 893-8928,"Cameron, Steven Duane",https://camerondirtworks.com/,Excavation Services,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 04:50:23.634451,,2025-08-02 05:26:41.711569,,
CAMP ROOFING & GUTTERS LLC,CAMPRRG763RJ,CONSTRUCTION CONTRACTOR,11410 NE 124TH ST,#181,KIRKLAND,WA,98034,(425) 351-3931,"APARECIDA DOS SANTOS, SIMONE",http://camp-roofing.com/,Roofing,,,0.65,0.40,0.65,,completed,pending_review,2025-08-07 04:51:58.393302,,2025-08-02 05:26:41.711569,,
CAMPBELL BUILDERS,CAMPBB*971BW,CONSTRUCTION CONTRACTOR,20384 ALGER CCC LN,,SEDRO WOOLLEY,WA,98284,(360) 757-4496,"CAMPBELL, FRANK E",https://www.highland-communications.com/,Concrete,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 04:53:25.671102,,2025-08-02 05:26:41.711569,,
CAMPBELL CONSTRUCTION,CAMPBC*816D7,CONSTRUCTION CONTRACTOR,7659 casey rd,,DEMING,WA,98244,(360) 961-4685,"Campbell, Clinton Doyle",https://www.jtcampbellconstruction.com/about,Bathroom/Kitchen Remodel,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 04:53:44.735092,,2025-08-02 05:26:41.711569,,
CAMPBELL UNDERGROUND  LLC,CAMPBUL848RN,CONSTRUCTION CONTRACTOR,PO BOX 5000,,SPANAWAY,WA,983874065,(253) 606-1301,"CAMPBELL, MARK A",https://www.thebluebook.com/iProView/963739/campbell-underground-llc/subcontractors/,Excavating Contractors,,,0.50,0.80,0.50,,completed,pending_review,2025-08-07 04:54:42.207630,,2025-08-02 05:26:41.711569,,
CANAM COATINGS INC,CANAMCI831CL,CONSTRUCTION CONTRACTOR,3332 SE Baker Rd,,Port Orchard,WA,98367,(360) 874-3332,"ROBBINS, TODD JEROME",https://www.sierraind.com/our-projects/bridge-point-everett-500,Concrete,,,0.40,0.40,0.40,,completed,pending_review,2025-08-07 04:57:43.264248,,2025-08-02 05:26:41.711569,,
CANDEW CONCRETE & CONSTR LLC,CANDECC812JS,CONSTRUCTION CONTRACTOR,360 Evergreen Park Road,,Camano Island,WA,98282,(425) 750-3757,"MCNUTT, DANIEL DEE",https://www.candewconcrete.com/about,Concrete,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 04:58:07.704119,,2025-08-02 05:26:41.711569,,
CANNON MECHANICAL LLC,CANNOML760NR,PLUMBING CONTRACTOR,20205 103RD PL NE,,BOTHELL,WA,98011,(206) 359-2540,"CANNON, TERRA CHRISTINE",https://www.bizprofile.net/wa/bothell/cannon-mechanical-llc,Heating and Cooling,,,0.40,0.60,0.40,,completed,pending_review,2025-08-07 05:00:01.602728,,2025-08-02 05:26:41.711569,,
CANVAS MODA LLC,CANVAML795O7,CONSTRUCTION CONTRACTOR,1201 Pacific Ave,Suite 600,Tacoma,WA,98402,(253) 232-6837,"MIHAIL, LEGKUN ALEXANDR",https://www.canvas.moda/kitchen-remodel-cost-tacoma,Bathroom/Kitchen Remodel,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 02:32:50.003847,,2025-08-02 05:26:41.711569,,
CANYON ELECTRIC LLC,CANYOEL791CZ,ELECTRICAL CONTRACTOR,1830 112th St E,Suite C,Parkland,WA,98445,(253) 317-6655,"LUKYANOV, ALEKSANDR V",https://thecanyonelectric.com/,Electrician,,,0.50,0.60,0.50,,completed,pending_review,2025-08-07 02:34:57.020181,,2025-08-02 05:26:41.711569,,
CANYON INDUSTRIES INC,CANYOII011CR,CONSTRUCTION CONTRACTOR,5500 BLUE HERON LN,,DEMING,WA,982449713,(360) 592-5552,"BAUER, BRETT WILLIAM",https://canyonindustries.com/about.html,Concrete,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 02:35:52.972180,,2025-08-02 05:26:41.711569,,
CAPITAL HOME SERVICES LLC,CAPITHS751CR,CONSTRUCTION CONTRACTOR,288 106TH AVE NE,UNIT 1709,BELLEVUE,WA,98004,(425) 999-4426,"LEVITH, TAL",https://thecapitalhomeservices.com/,Fireplace,,,0.55,0.60,0.55,,completed,pending_review,2025-08-07 02:40:10.052705,,2025-08-02 05:26:41.711569,,
CAPITAL INSULATION LLC,CAPITIL815DR,CONSTRUCTION CONTRACTOR,PO BOX 1356,,PUYALLUP,WA,98371,(253) 335-2310,"REYES CANO, VANESSA SANDRA",https://www.insulationcrew.com/,Insulation,,,0.65,0.60,0.65,,completed,pending_review,2025-08-07 02:41:45.177415,,2025-08-02 05:26:41.711569,,
CAPITOL FIRE PROTECTION LLC,CAPITFP850L2,CONSTRUCTION CONTRACTOR,9800 KIMMIE ST SW,,TUMWATER,WA,98512,(360) 250-0441,"CARTER, JACQUE ADRIAN",https://cap-fire.com/,Sprinklers,,,0.40,0.60,0.40,,completed,pending_review,2025-08-07 02:48:36.402982,,2025-08-02 05:26:41.711569,,
CAPITOL HILL HANDYMAN,CAPITHH834N3,CONSTRUCTION CONTRACTOR,310 23rd AVE E,,SEATTLE,WA,98112,(206) 354-5395,"PIERCE, JOHN MICHAEL",https://freshchalk.com/capitol-hill-handyman-seattle,Handyman,,,0.75,0.80,0.75,,completed,pending_review,2025-08-07 02:48:56.458401,,2025-08-02 05:26:41.711569,,
CAPITOL INVESTMENT GROUP LLP,CAPITIG781OT,CONSTRUCTION CONTRACTOR,627 Durell St SE,A201,OLYMPIA,WA,98501,(360) 515-6941,"TILLEY, MICAH DANE",https://www.capitolregroup.com/cig,Bathroom/Kitchen Remodel,,,0.55,0.80,0.55,,completed,pending_review,2025-08-07 02:49:16.502808,,2025-08-02 05:26:41.711569,,
CAPITOL PUMP RESOURCES,CAPITPR001LZ,CONSTRUCTION CONTRACTOR,5891 Mullen RD SE,,LACEY,WA,98503,(360) 493-1830,"CAULFIELD, HUGH THOMAS JOHN",https://www.capitolpump.com/,Plumbing,,,0.65,0.80,0.65,,completed,pending_review,2025-08-07 02:50:19.959407,,2025-08-02 05:26:41.711569,,
CAPSTONE BUILDERS INC,CAPSTBI767JK,CONSTRUCTION CONTRACTOR,PO BOX 342,,MONROE,WA,98272,(425) 422-8641,"OCHOA, JOSH M",https://capstone-builders.com/,Home Builder,,,0.55,0.40,0.55,,completed,pending_review,2025-08-07 02:50:51.304881,,2025-08-02 05:26:41.711569,,
CAPSTONE PLASTERING INC,CAPSTPI939NH,CONSTRUCTION CONTRACTOR,3512 MT BAKER HWY,,BELLINGHAM,WA,98226,(360) 223-2327,"MYERS, JEFFREY ALLEN",https://www.capstoneplastering.com/,Masonry,,,0.75,0.60,0.75,,completed,pending_review,2025-08-07 02:51:47.256861,,2025-08-02 05:26:41.711569,,
