id,business_name,phone_number,address_line_1,city,state,zip_code,website_url,confidence_score,is_home_contractor,mailer_category,contractor_license_type_code_desc,processing_status,last_processed
4338,ACCESS LIMITD CONSTRUCTION,(855) 579-0536,,Westminster,CO,,https://www.accesslimitdconstruc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:34
4024,ABSOLUTE,(253) 448-6264,,TACOMA,WA,,https://www.absolute.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:59
793,3D MASONRY,(425) 888-1679,,NORTH BEND,WA,,https://www.3dmasonry.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:44
3768,ABI CONSTRUCTION LLC,(253) 255-9994,,ROY,WA,,https://www.abiconstructionllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:43
515,2ND GENERATION FLOORING LLC,(425) 209-9151,,MOUNT VERNON,WA,,https://www.2ndgenerationfloorin.com,0.83,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:21
4925,ACTION PROPERTY SERVICES,(425) 743-2811,,LYNNWOOD,WA,,https://www.actionpropertyservic.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:08:31
639,3's Electric Company,(206) 413-1178,,PUYALLUP,WA,,https://www.3'selectriccompany.com,0.83,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:46:57
3610,Abbey Electric Inc,(360) 876-7568,,PORT ORCHARD,WA,,https://www.abbeyelectricinc.com,0.83,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:01:55
1175,509 FOAM INSULATION WORKS LLC,(509) 998-0921,,GREENACRES,WA,,https://www.509foaminsulationwor.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:39
4314,ACCENT TREE SERVICE LLC,(206) 418-8733,,AUBURN,WA,,https://www.accenttreeservicellc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:26
1902,A F P SYSTEMS INC,(503) 692-9284,,TUALATIN,OR,,https://www.afpsystemsinc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:53:20
320,2 GENERATION FLOORING LLC,(360) 831-2994,,BATTLE GROUND,WA,,https://www.2generationflooringl.com,0.83,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:45:36
4922,ACTION PLUS ELECTRIC INC,(206) 650-7753,,BELLEVUE,WA,,https://www.actionpluselectricin.com,0.83,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:08:31
1167,509 Electric,(509) 571-1082,,YAKIMA,WA,,https://www.509electric.com,0.83,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:49:38
4574,ACE INSTALLATIONS INC,(360) 830-4305,,SEABECK,WA,,https://www.aceinstallationsinc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:45
518,2ND HUSBAND HANDYMAN SERVICE,(360) 977-1333,,BATTLE GROUND,WA,,https://www.2ndhusbandhandymanse.com,0.83,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:21
4309,ACCENT HEATING & COOLING LLC,(360) 885-1940,,BRUSH PRAIRIE,WA,,https://www.accentheatingandcool.com,0.83,True,HVAC,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:25
4302,ACCENT DESIGN/BUILD LLC,(253) 363-1698,,PUYALLUP,WA,,https://www.accentdesign/buildll.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:23
4021,ABSHER CONSTRUCTION CO,(253) 446-3831,,Puyallup,WA,,https://www.absherconstructionco.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:57
4300,ACCENT CONST AND REMODEL CORP,(206) 327-1787,,FEDERAL WAY,WA,,https://www.accentconstandremode.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:22
4083,ABSOLUTE GAS SERVICES,(425) 743-3747,,MILL CREEK,WA,,https://www.absolutegasservices.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:17
4940,ACTION! CONTRACTING LLC,(509) 438-9787,,BENTON CITY,WA,,https://www.action!contractingll.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:08:35
4299,ACCENT CONCRETE,(509) 929-0938,,ELLENSBURG,WA,,https://www.accentconcrete.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:22
4569,ACE HEATING & COOLING,(509) 947-1821,,PROSSER,WA,,https://www.aceheatingandcooling.com,0.83,True,HVAC,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:44
4285,ACC-U-SET CONSTRUCTION INC,(360) 835-2437,,WASHOUGAL,WA,,https://www.acc-u-setconstructio.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:17
4126,Absolute Quality Cons Slns LLC,(509) 396-3775,,RICHLAND,WA,,https://www.absolutequalityconss.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:29
2381,A V ROOFING LLC,(425) 200-7441,,LYNNWOOD,WA,,https://www.avroofingllc.com,0.83,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:43
654,3-D's HELPFUL HANDYMEN LLC,(509) 480-1721,,YAKIMA,WA,,https://www.3-d'shelpfulhandymen.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:02
657,3.16 CONSTRUCTION LLC,(360) 865-9670,,GIG HARBOR,WA,,https://www.3.16constructionllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:04
4952,ACTIVE ARC CONSTRUCTION LLC,(253) 232-8960,,PUYALLUP,WA,,https://www.activearcconstructio.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:08:40
304,2 BROTHERS ROOFING LLC,(425) 399-6055,,EVERETT,WA,,https://www.2brothersroofingllc.com,0.83,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:45:33
662,305 CONSTRUCTION LLC,(951) 966-5488,,SEQUIM,WA,,https://www.305constructionllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:05
805,3G CONSTRUCTION,(253) 335-0920,,AUBURN,WA,,https://www.3gconstruction.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:49
4957,ACTIVE ELECTRIC CORP,(425) 774-6613,,BOTHELL,WA,,https://www.activeelectriccorp.com,0.83,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:08:41
2537,A&G ROOFING COMPANY,(360) 661-5230,,MOUNT VERNON,WA,,https://www.aandgroofingcompany.com,0.83,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:32
806,3G CONTRACTORS LLC,(503) 484-3400,,VANCOUVER,WA,,https://www.3gcontractorsllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:49
3192,AA PLUMBING & DRAIN TEAM INC,(509) 452-9393,,MOXEE,WA,,https://www.aaplumbinganddrainte.com,0.83,True,Plumbing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:50
530,2VB CONSTRUCTION LLC,(971) 226-8478,,Portland,OR,,https://www.2vbconstructionllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:26
4256,ACACIA ELECTRIC LLC,(206) 229-7007,,DES MOINES,WA,,https://www.acaciaelectricllc.com,0.83,True,Electrical,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:05:08
680,35R CONTRACTING LLC,(509) 499-4268,,SPOKANE,WA,,https://www.35rcontractingllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:11
3188,AA MECHANICAL LLC,(360) 259-0429,,TUMWATER,WA,,https://www.aamechanicalllc.com,0.83,True,General Contractor,PLUMBING CONTRACTOR,completed,2025-08-01 20:59:48
3285,AAA LOCKSMITH SERVICES INC,(425) 877-0852,,BELLEVUE,WA,,https://www.aaalocksmithservices.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:18
692,360 COUNTERS LLC,(971) 910-0192,,VANCOUVER,WA,,https://www.360countersllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:14
4242,AC SQUARED LLC,(509) 251-5388,,City Of Spokane Vall,WA,,https://www.acsquaredllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:05:05
2808,A-1 CONSTRUCTION & REMODEL INC,(541) 656-5458,,HERMISTON,OR,,https://www.a-1constructionandre.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:53
1322,808 PRESTIGE BUILDERS LLC,(480) 207-9114,,LYNNWOOD,WA,,https://www.808prestigebuildersl.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:50:24
707,360 HOME SOLUTIONS LLC,(360) 510-0118,,BLAINE,WA,,https://www.360homesolutionsllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:19
934,4 SEASONS SERVICES LLC,(253) 257-6550,,TACOMA,WA,,https://www.4seasonsservicesllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:48:27
4010,ABS CONSTRUCTION,(253) 883-9265,,TACOMA,WA,,https://www.absconstruction.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:54
2876,A-1 QUALITY PAINTING,(509) 579-8049,,EPHRATA,WA,,https://www.a-1qualitypainting.com,0.83,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:13
710,360 HOUSE REMODELING LLC,(206) 939-8750,,BOTHELL,WA,,https://www.360houseremodelingll.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:20
1087,5 HILL HOMES LLC,(509) 900-9251,,DAYTON,OH,,https://www.5hillhomesllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:13
3185,AA Landscaping Services,(425) 864-5325,,RENTON,WA,,https://www.aalandscapingservice.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:47
454,24RESTECH LLC,(253) 238-0838,,Puyallup,WA,,https://www.24restechllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:02
716,360 NORTHWEST CONSTRUCTION,(360) 460-0771,,PORT ANGELES,WA,,https://www.360northwestconstruc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:22
719,360 PAINTING & RENOVATIONS,(360) 710-2329,,BREMERTON,WA,,https://www.360paintingandrenova.com,0.83,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:22
4007,ABRUM LLC,(253) 545-1386,,KENT,WA,,https://www.abrumllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:54
3582,ABATEMENT SERVICES OF WA INC,(503) 765-5257,,Beavercreek,OR,,https://www.abatementservicesofw.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:47
750,360LOCKSMITHING,(360) 798-1886,,VANCOUVER,WA,,https://www.360locksmithing.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:32
1444,A & C GLASS,(425) 489-4050,,WOODINVILLE,WA,,https://www.aandcglass.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:01
3611,ABBEY VAN DAM CARPET AND MORE,(360) 653-2210,,MARYSVILLE,WA,,https://www.abbeyvandamcarpetand.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:56
4997,ACY-DEUCY CRANE SERVICE,(206) 510-7199,,KENT,WA,,https://www.acy-deucycraneservic.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:08:53
4006,ABRISS CORP INC,(360) 772-2213,,BATTLE GROUND,WA,,https://www.abrisscorpinc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:53
2880,A-1 ROOFING INC,(360) 456-3822,,OLYMPIA,WA,,https://www.a-1roofinginc.com,0.83,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:14
4184,ABUILT,(509) 899-1914,,WENATCHEE,WA,,https://www.abuilt.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:47
738,360 Remodel,(253) 335-0553,,MARYSVILLE,WA,,https://www.360remodel.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:47:28
3178,AA G.C LLC,(360) 772-8079,,BRUSH PRAIRIE,WA,,https://www.aag.cllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:45
2929,A-LEGACY CONSTRUCTION INC,(509) 585-1229,,Pasco,WA,,https://www.a-legacyconstruction.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:58:30
3177,AA Flooring LLC,(206) 779-5893,,BONNEY LAKE,WA,,https://www.aaflooringllc.com,0.83,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:45
4157,ABSOLUTE TOP NOTCH WOODWORKING,(360) 337-9068,,Suquamish,WA,,https://www.absolutetopnotchwood.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:40
4152,ABSOLUTE TILE,(360) 270-7205,,CLATSKANIE,OR,,https://www.absolutetile.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:04:38
3495,AARSETH HOME SPECIALISTS,(425) 870-4336,,BREMERTON,WA,,https://www.aarsethhomespecialis.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:20
1327,88 WALLS LLC,(425) 382-9402,,BOTHELL,WA,,https://www.88wallsllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:50:26
1332,8TH AVE N LLC,(253) 797-8076,,ALGONA,WA,,https://www.8thavenllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:50:27
3166,AA CONSTRUCTORS LLC,(509) 228-2203,,SPOKANE,WA,,https://www.aaconstructorsllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:42
4002,ABRAM & DAVIS,(503) 235-6105,,PORTLAND,OR,,https://www.abramanddavis.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:53
2276,A SPOT OF COLOR LLC,(206) 499-9324,,KENMORE,WA,,https://www.aspotofcolorllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:12
1645,A & R SMITH CONSTRUCTION,(509) 607-9881,,ELLENSBURG,WA,,https://www.aandrsmithconstructi.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:01
1258,7 BUSHES LANDSCAPING,(509) 654-3094,,YAKIMA,WA,,https://www.7busheslandscaping.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:50:05
2691,A&S ROOFING LLC,(509) 947-1123,,Kennewick,WA,,https://www.aandsroofingllc.com,0.83,True,Roofing,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:18
4479,ACCURATE SHEET METAL INC,(425) 745-6786,,MUKILTEO,WA,,https://www.accuratesheetmetalin.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:16
3628,"ABC APEX CONSTRUCTION, WA LLC",(425) 647-8282,,KIRKLAND,WA,,"https://www.abcapexconstruction,.com",0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:01
1666,A & V CONCRETE CONSTRUCTION,(206) 371-3613,,BURIEN,WA,,https://www.aandvconcreteconstru.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:09
5250,ADLER CONSTRUCTION,(360) 213-8083,,BATTLE GROUND,WA,,https://www.adlerconstruction.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:10:09
1967,A H LANDRAM ENTERPRISES INC,(509) 582-5248,,KENNEWICK,WA,,https://www.ahlandramenterprises.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:53:39
3211,AA&AA CONSTRUCTION LLC,(509) 491-0557,,KENNEWICK,WA,,https://www.aaandaaconstructionl.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:56
3729,ABEL CURBING INC,(425) 252-2872,,EVERETT,WA,,https://www.abelcurbinginc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:31
2383,A V T CONSTRUCTION COMPANY,(253) 335-2689,,FEDERAL WAY,WA,,https://www.avtconstructioncompa.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:45
3960,ABOVE HOME SERVICES LLC,(360) 819-0690,,TUMWATER,WA,,https://www.abovehomeservicesllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:39
5253,Adler Vntltn/Envrnmntl Svc Inc,(206) 423-6970,,SEATTLE,WA,,https://www.adlervntltn/envrnmnt.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:10:01
3124,A2 FABRICATION INC,(503) 771-2000,,MILWAUKIE,OR,,https://www.a2fabricationinc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:59:28
1668,A & V Construction,(253) 230-4123,,TACOMA,WA,,https://www.aandvconstruction.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:09
1717,A A CONSTRUCTION & REMODEL,(509) 218-5563,,SPOKANE VALLEY,WA,,https://www.aaconstructionandrem.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:24
2702,A&V Home Improvement LLC,(425) 293-3664,,EVERETT,WA,,https://www.aandvhomeimprovement.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:22
1208,509RENOVATIONS LLC,(509) 305-8515,,RICHLAND,WA,,https://www.509renovationsllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:50
173,18 SERIES HANDYMAN SERVICS LLC,(703) 232-4737,,RAINIER,WA,,https://www.18serieshandymanserv.com,0.83,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:45:12
1939,A G TILE COMPANY,(360) 398-1664,,BELLINGHAM,WA,,https://www.agtilecompany.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:53:30
594,3 Nails Construction Inc,(509) 830-4869,,OUTLOOK,WA,,https://www.3nailsconstructionin.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:44
1697,A - MEIDI TUFF GENERAL CONTR,(360) 703-3398,,LONGVIEW,WA,,https://www.a-meidituffgeneralco.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:18
1202,509 VENTURES LLC,(509) 808-1301,,LIBERTY LAKE,WA,,https://www.509venturesllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:48
4471,ACCURATE PAINTING & CONST LLC,(503) 438-8012,,SALEM,OR,,https://www.accuratepaintingandc.com,0.83,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:13
2405,A WILSON CONSTRUCTION,(360) 393-7598,,SUMAS,WA,,https://www.awilsonconstruction.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:51
2406,A WOMANS TOUCH PAINTING,(360) 628-2959,,LACEY,WA,,https://www.awomanstouchpainting.com,0.83,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:55:51
2675,A&R SLAB CUTTING,(253) 777-2753,,COVINGTON,WA,,https://www.aandrslabcutting.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:12
1705,A 2 Z FLOORING LLC,(253) 802-4627,,MILTON,WA,,https://www.a2zflooringllc.com,0.83,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:19
4465,ACCURATE INSTALLERS LLC,(360) 869-6630,,BATTLE GROUND,WA,,https://www.accurateinstallersll.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:12
3675,ABC PAINTING,(253) 961-4847,,SPANAWAY,WA,,https://www.abcpainting.com,0.83,True,Painting,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:02:15
3919,ABOVE & BEYOND PNTING SERV INC,(206) 853-2202,,PUYALLUP,WA,,https://www.aboveandbeyondpnting.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:27
2664,A&R HTG & AIR CONDITIONING LLC,(425) 445-7488,,RENTON,WA,,https://www.aandrhtgandaircondit.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:09
2661,A&R HANDYMAN AV/CNTR SRVS LLC,(360) 925-6864,,MARYSVILLE,WA,,https://www.aandrhandymanav/cntr.com,0.83,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:08
1716,A A ANDERSON CO INC,(360) 734-7710,,BELLINGHAM,WA,,https://www.aaandersoncoinc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:24
2659,A&R FLOORING,(253) 886-7260,,AUBURN,WA,,https://www.aandrflooring.com,0.83,True,Flooring,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:08
1197,509 SERVICES,(509) 499-4535,,COLBERT,WA,,https://www.509services.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:47
3959,ABOVE GROUND II INC,(360) 855-5601,,ARLINGTON,WA,,https://www.abovegroundiiinc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:39
1916,A FINISHING TOUCH,(206) 613-9450,,SEATTLE,WA,,https://www.afinishingtouch.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:53:24
3503,AASIA COOLING & HEATING,(503) 238-0638,,PORTLAND,OR,,https://www.aasiacoolingandheati.com,0.83,True,HVAC,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:23
1725,A A LANDSCAPING LLC,(541) 380-1101,,HOOD RIVER,OR,,https://www.aalandscapingllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:25
2650,A&P Concrete & Pools LLC,(479) 601-5583,,FAYETTEVILLE,AR,,https://www.aandpconcreteandpool.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:57:05
499,2K CONSTRUCTION,(360) 970-3782,,YELM,WA,,https://www.2kconstruction.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:46:15
878,4 BROTHERS HOME,(253) 906-0134,,TACOMA,WA,,https://www.4brothershome.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:48:10
1497,A & E QUALITY CONSTRUCTION LLC,(425) 345-3680,,LYNNWOOD,WA,,https://www.aandequalityconstruc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:51:17
876,4 BROTHERS CONSTRUCTION,(360) 999-1914,,SEDRO WOOLLEY,WA,,https://www.4brothersconstructio.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:48:08
1749,A B  CONTRACTING AND DEV LLC,(253) 273-2735,,AUBURN,WA,,https://www.abcontractinganddevl.com,0.83,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 20:52:33
4462,ACCURATE INSTALLATION & DESIGN,(425) 353-7387,,EVERETT,WA,,https://www.accurateinstallation.com,0.83,True,General Contractor,ELECTRICAL CONTRACTOR,completed,2025-08-01 21:06:12
1753,A B CONSTRUCTION LLC,(360) 468-2084,,LOPEZ ISLAND,WA,,https://www.abconstructionllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:34
2440,A&A GENERAL CONSTRUCTION LLC,(509) 393-0434,,WENATCHEE,WA,,https://www.aandageneralconstruc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:01
3925,ABOVE & BEYOND SERVICES LLC,(509) 607-8070,,LOON LAKE,WA,,https://www.aboveandbeyondservic.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:29
380,206 LOCKSMITH LLC,(206) 960-6532,,SEATTLE,WA,,https://www.206locksmithllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:45:45
1166,509 Ductless LLC,(509) 698-2470,,SELAH,WA,,https://www.509ductlessllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:49:38
1755,A B EXTERIOR INC,(253) 802-6055,,MILTON,WA,,https://www.abexteriorinc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:52:34
3956,ABOVE GRADE CONSTRUCTION,(253) 651-9518,,TACOMA,WA,,https://www.abovegradeconstructi.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:03:39
4707,ACL CONSTRUCTION LLC,(541) 490-5756,,STEVENSON,WA,,https://www.aclconstructionllc.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:07:26
3264,AAA HANDYMAN,(253) 993-0007,,TACOMA,WA,,https://www.aaahandyman.com,0.83,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:00:11
3496,AARTS & SONS LAWN MAINTENANCE,(360) 438-9285,,LACEY,WA,,https://www.aartsandsonslawnmain.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:01:22
1888,A E G HANDYMAN SERVICES,(425) 232-0525,,MONROE,WA,,https://www.aeghandymanservices.com,0.83,True,Handyman,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:53:15
4443,ACCURATE ENVRNMNTAL SVCS LLC,(253) 531-8585,,TACOMA,WA,,https://www.accurateenvrnmntalsv.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:06:06
2611,"A&M DRYWALL, LLC",(253) 448-0991,,LONGVIEW,WA,,"https://www.aandmdrywall,llc.com",0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 20:56:53
4801,ACOUSTICALLY SND CLG/WALL SYS,(425) 413-0234,,MAPLE VALLEY,WA,,https://www.acousticallysndclg/w.com,0.83,True,General Contractor,CONSTRUCTION CONTRACTOR,completed,2025-08-01 21:07:53
