business_name,contractor_license_number,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,primary_principal_name,website_url,mailer_category,business_description,services_offered,confidence_score,website_confidence,classification_confidence,residential_focus,processing_status,review_status,last_processed,reviewed_at,created_at,exported_at,export_batch_id
All Phases Construction LLC WA,ALLPHPC805BP,CONSTRUCTION CONTRACTOR,1319 85th Ave SE,,LAKE STEVENS,WA,98258,(206) 817-2374,"DAVIS, RICO CATONE",https://allphasesconstructionwa.com,Bathroom/Kitchen Remodel,"The website clearly identifies itself as 'All Phases Construction' and offers specific services related to home remodeling, particularly kitchen and bathroom remodels. The validation results show a strong match for the phone number and address, but the license number and principal name do not match. The presence of strong contractor keywords in the content supports the categorization. However, the business name match is not perfect, leading to a moderate confidence score.",,0.55,0.60,0.55,True,completed,pending_review,2025-08-07 00:36:51.508283,,2025-08-02 05:26:38.986743,2025-08-07 17:07:38.560531,2
Ally Plumbing Inc,ALLYPPI850PH,CONSTRUCTION CONTRACTOR,6424 S 143rd Place,,Tukwila,WA,98168,(206) 883-5979,"Hagee, Taylor'An Trang",https://allyplumbing.com,Plumbing,"The business name 'Ally Plumbing Inc' matches the primary service category of 'Plumbing'. The website content primarily discusses plumbing services, including water heaters and drain cleaning, which supports the categorization. However, there are some validation mismatches (license number and phone number), which slightly lower the confidence score. The presence of strong contractor keywords in the content and the focus on residential services further support the categorization.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-07 01:04:07.866974,,2025-08-02 05:26:39.127419,2025-08-07 17:07:38.560531,2
Ascend Electric LLC,ASCENEL790L1,ELECTRICAL CONTRACTOR,14418 AVIS LN SE,,YELM,WA,98597,(360) 480-8293,"Rice, Mason M",https://ascendelectricllc.com/service-areas/olympia-lacey-yelm-tumwater/,Electrician,"The business name 'Ascend Electric LLC' matches the website content, which focuses on electrical services. The validation results show a strong match for the business name and principal name, but the license and phone number did not match. The domain score is low, but there are numerous contractor keywords present in the content, indicating a clear focus on electrical services for both residential and commercial clients. Overall, the website appears legitimate and primarily serves homeowners.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-07 00:24:25.132193,,2025-08-02 05:26:39.896187,2025-08-07 17:07:38.560531,2
Assurance Roofing & Const LLC,ASSURRC887RS,CONSTRUCTION CONTRACTOR,14512 66th Ave NW,,STANWOOD,WA,98292,(425) 238-7738,"Baldwin, William Walter",https://assuranceroofingandconstruction.com,Roofing,"The business name 'Assurance Roofing & Construction' matches the website content, and the services offered are clearly focused on roofing, which aligns with the category. Validation results show a match for the business name, phone number, and address, but the license number and principal name do not match. The domain match score is low, but there are strong contractor keywords present in the content, justifying a moderate confidence score.",,0.65,0.60,0.65,True,completed,pending_review,2025-08-07 00:36:42.111345,,2025-08-02 05:26:39.896187,2025-08-07 17:07:38.560531,2
Azure Northwest Homes LLC,AZURENH858M4,CONSTRUCTION CONTRACTOR,1019 39th Ave SE,Suite 205,Puyallup,WA,98374,(253) 392-2218,"Young, Thomas K",https://azurenw.com,Home Builder,"The website clearly indicates that Azure Northwest Homes LLC is involved in home building and community development, which aligns with the category of 'Home Builder.' The business name matches, and the address and phone number are verified. However, the license number did not match, which slightly lowers the confidence. The presence of contractor-related keywords in the content supports the categorization, but the overall confidence remains moderate due to the license mismatch.",,0.55,0.80,0.55,True,completed,pending_review,2025-08-07 01:18:29.993201,,2025-08-02 05:26:40.038856,2025-08-07 17:07:38.560531,2
B & G Property Maintenance LLC,BGPROGP90648,CONSTRUCTION CONTRACTOR,14799 NE 95TH ST,,REDMOND,WA,98052,(425) 822-9487,BS & G INC,https://bgpmaintenance.com,Electrician,"The business name 'B & G Property Maintenance LLC' is consistent with the services offered on the website, particularly in electrical contracting, which is a prominent service. The validation results show a match for the license number, phone number, and address, contributing positively to the confidence score. However, there is a partial mismatch in the business name match, which slightly lowers the confidence. The website content focuses on residential services, indicating a residential focus.",,0.55,0.70,0.55,True,completed,pending_review,2025-08-07 01:21:30.988866,,2025-08-02 05:26:40.038856,2025-08-07 17:07:38.560531,2
B & R PLUMBING INC,BRPLUI*099DF,CONSTRUCTION CONTRACTOR,P O BOX 4069,,SPANAWAY,WA,98387,(253) 847-5770,"HOWARD, DEBRAH ANN",https://www.bandrplumbing.com/,Plumbing,"The business name 'B & R Plumbing, Inc' matches the primary service category of Plumbing, and the website content consistently describes plumbing services. Validation results show a partial match for the business name and a complete match for the phone number and address, which supports legitimacy. The presence of multiple contractor keywords in the content further strengthens the categorization. However, the license number did not match, which slightly lowers the confidence score.",,0.65,0.60,0.65,True,completed,pending_review,2025-08-07 01:22:50.704653,,2025-08-02 05:26:40.038856,2025-08-07 17:07:38.560531,2
B H CONTRACTING SERVICES INC,BHCONSI972BC,CONSTRUCTION CONTRACTOR,PO BOX 1712,,DUVALL,WA,98019,(425) 462-6260,"WILSON, BRADFORD York",https://bhcontractingservices.com,Bathroom/Kitchen Remodel,"The business name matches the website, and the services offered align with residential remodeling, particularly in kitchens and bathrooms. The validation results show a strong keyword match and the presence of contractor-related keywords in the content. The business appears legitimate, with a focus on residential services.",,0.75,0.60,0.75,True,completed,pending_review,2025-08-07 01:25:08.545670,,2025-08-02 05:26:40.038856,2025-08-07 17:07:38.560531,2
B I L CONSTRUCTION LLC,BILCOIL791BO,CONSTRUCTION CONTRACTOR,16239 Phantom Way,,BELLEVUE,WA,98008,(253) 797-2423,"Andriyuk, Vasiliy",https://bil-construction.com/,Bathroom/Kitchen Remodel,"The website content describes various construction services, particularly kitchen and bathroom renovations, which aligns with the selected category. The business name does not match exactly, but the keyword match is strong. The validation results show a match for phone and address, contributing positively to the confidence score despite the business name mismatch.",,0.55,0.50,0.55,True,completed,pending_review,2025-08-07 01:25:29.174023,,2025-08-02 05:26:40.038856,2025-08-07 17:07:38.560531,2
B R CONTRACTING,BRCONRC954KL,CONSTRUCTION CONTRACTOR,12026 SANDPOINT WAY NE,,SEATTLE,WA,98125,(206) 412-0811,"RUSSELL, BRANDON L",https://brcontracting.com,Decks & Patios,"The website content clearly describes contractor services related to decks, fences, and sheds, which aligns with the business name and location. The validation results show a match for the phone number, address, and principal name, but there is a mismatch in the business name. The presence of strong contractor keywords in the content supports a moderate confidence score.",,0.65,0.70,0.65,True,completed,pending_review,2025-08-06 23:01:58.063592,,2025-08-02 05:26:40.038856,2025-08-07 17:07:38.560531,2
B R D ROOFING INC,BRDRORI954BQ,CONSTRUCTION CONTRACTOR,309 S CLOVERDALE ST STE C40,,SEATTLE,WA,98108,(206) 767-2995,"KIRKPATRICK, NORMAN DALE",https://www.brdroofing.com/,Roofing,"The business name 'B R D ROOFING INC' matches the category 'Roofing', and the website content clearly describes roofing services. The validation results show a match for the phone number and address, but there are mismatches for the business name and license number. Despite these mismatches, the presence of strong roofing keywords in the content supports the categorization. The focus appears to be on residential services, given the context of the projects mentioned.",,0.50,0.50,0.50,True,completed,pending_review,2025-08-06 23:02:33.747707,,2025-08-02 05:26:40.038856,2025-08-07 17:07:38.560531,2
B RENOVATIONS,BRENOR*777BE,CONSTRUCTION CONTRACTOR,5110 LABOUNTY DR. # 306,,FERNDALE,WA,98248,(360) 922-2870,"SHULGA, BOGDAN SERGEEVICH",https://www.jandbrenovations.com/,Bathroom/Kitchen Remodel,"The website content primarily focuses on kitchen and bathroom remodeling services, which aligns with the business name 'B RENOVATIONS'. However, there is a discrepancy in the license number and principal name, which slightly lowers the confidence score. The address matches, and there are strong contractor keywords present in the content, supporting the categorization.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 23:03:20.443774,,2025-08-02 05:26:40.038856,2025-08-07 17:07:38.560531,2
B&B ELECTRIC,BBELEE*750CL,ELECTRICAL CONTRACTOR,22515 70TH PL W,,MOUNTLAKE TERRACE,WA,98043,(512) 289-0718,"VAN DE HOEF, BRIAN ADRIAN",https://bandbelectric.com,Electrician,"The business name 'B&B Electric' clearly indicates it operates in the electrical sector, which matches the 'Electrician' category. The website content discusses various electrical services, including residential services, which supports a residential focus. However, there are validation mismatches (license, phone, address), leading to a lower confidence score despite the presence of relevant contractor keywords.",,0.50,0.40,0.50,True,completed,pending_review,2025-08-06 23:04:00.487012,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
B&B LANDSCAPING SERVICES,BBLANLS753CK,CONSTRUCTION CONTRACTOR,10404 37TH ST SE,,LAKE STEVENS,WA,98258,(360) 643-4642,"HIRSCHI, BRANDON DAVID",https://www.bblandscapingwa.com/,Landscaping,"The business name 'B&B Landscaping Services' matches the primary category of 'Landscaping'. The website content clearly describes landscaping and hardscaping services, which aligns with the business name. Validation results show a strong keyword match and address match, but the license number did not match, which slightly lowers the confidence. Overall, the business appears legitimate and primarily serves residential clients.",,0.75,0.80,0.75,True,completed,pending_review,2025-08-06 23:06:02.496788,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BACKBREAKERS NW LLC,BACKBNL872LM,CONSTRUCTION CONTRACTOR,PO BOX 521,,Freeland,WA,98249,(360) 579-1998,"HANSEN, JEFFREY ROBERT",https://www.movebuddha.com/movers/wa/backbreakers-nw-6225/,Moving,"The business name 'BackBreakers NW LLC' matches the website content, which focuses on moving services. The validation results show a match for the phone number and address, but the license number does not match. The website contains strong contractor keywords related to moving, indicating a clear focus on residential services. Overall, the confidence score reflects the partial validation matches and the presence of relevant services.",,0.55,0.60,0.55,True,completed,pending_review,2025-08-06 23:08:56.950065,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BACKFLOWS NORTHWEST INC,BACKFNI792QW,PLUMBING CONTRACTOR,12819 SE 38TH ST.,#57,BELLEVUE,WA,98006,(425) 277-2888,"SUTTON, CHRISTOPHER NICHOLAS",https://backflowsnorthwest.com,Sprinklers,"The business name 'Backflows Northwest Inc' aligns with the services offered, which include backflow testing and repair. The website content is consistent with the business name and describes relevant services. However, the license number did not match, which slightly lowers the confidence. The presence of contractor keywords related to irrigation and backflow services supports the categorization under 'Sprinklers'. Overall, the business appears legitimate and primarily serves residential customers.",,0.55,0.60,0.55,True,completed,pending_review,2025-08-06 23:09:11.221774,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BACKFLOWS NORTHWEST INC,BACKFNI883DN,CONSTRUCTION CONTRACTOR,12819 SE 38TH ST.,#57,BELLEVUE,WA,98006,(425) 277-2888,"SUTTON, CHRISTOPHER NICHOLAS",https://backflowsnorthwest.com,Sprinklers,"The website clearly describes services related to backflow testing and repair, which aligns with the category of Sprinklers. The business name matches, and the phone number and address are also correct. However, the license number and principal name do not match, which slightly lowers the confidence. The presence of contractor keywords in the content supports the categorization.",,0.55,0.60,0.55,True,completed,pending_review,2025-08-06 23:09:30.576050,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BAER CONSTRUCTION INC,BAERCCI941C3,CONSTRUCTION CONTRACTOR,642 SW 150TH STREET,,BURIEN,WA,98166,(425) 985-4359,"BAER, DOUGLAS HENRY",https://baerconstructioninc.com,Bathroom/Kitchen Remodel,"The business name matches, and there are strong contractor keywords related to remodeling and construction in the content. However, the license number and address did not match, which slightly lowers the confidence. The website clearly focuses on residential services, particularly kitchen and bath remodeling, which aligns with the selected category.",,0.65,0.60,0.65,True,completed,pending_review,2025-08-06 23:12:03.104997,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BAI ENVIRONMENTAL SERVICES,BAIENES896MK,CONSTRUCTION CONTRACTOR,752 LOOMIS TRAIL,,LYNDEN,WA,98264,(360) 354-1134,"DEVRIES, MARILYN ELAINE",https://www.bai-environmental.com/who-we-are/,Environmental Services,"The business name matches and the website content describes specific environmental and industrial services, which aligns with the business name. The validation results show a match for the phone number, address, and principal name, contributing to a moderate confidence score. However, the license number did not match, which slightly lowers the confidence. The services offered are primarily commercial rather than residential.",,0.55,0.80,0.55,False,completed,pending_review,2025-08-06 23:12:43.632618,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BAKER CONSTRUCTION LLC,BAKERCL953QB,CONSTRUCTION CONTRACTOR,6579 Bakerview lane,,ANACORTES,WA,98221,(360) 610-0198,"BAKER, THOMAS LYNN",https://bakerconstruct.com,General Contractor,"The business name 'BAKER CONSTRUCTION LLC' matches the website, but the validation results indicate a license number and phone number mismatch. The website content focuses on construction services but does not specify residential services, making it unclear if they primarily serve homeowners or commercial clients. The presence of contractor keywords is limited, leading to a moderate confidence score.",,0.40,0.60,0.40,,completed,pending_review,2025-08-06 23:17:27.731046,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BALANCE POINT LLC,BALANPL801Q1,CONSTRUCTION CONTRACTOR,522 EDISON ST SE,,OLYMPIA,WA,98501,(360) 206-4002,"LAVELLE, BRIAN KIERAN",https://www.balancepointhvac.com/,Heating and Cooling,"The business name 'Balance Point LLC' matches the website content, which focuses on HVAC services, specifically heating and cooling systems. The validation results show a match for the address and principal name, but the license and phone number do not match. The website content includes strong contractor keywords related to HVAC, which supports the categorization. The overall confidence is moderate due to some mismatches in validation factors.",,0.65,0.60,0.65,True,completed,pending_review,2025-08-06 23:19:56.502260,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BALAS CONSTRUCTION,BALASC*822DW,CONSTRUCTION CONTRACTOR,1429 Avenue D,#317,SNOHOMISH,WA,98290,(425) 471-5354,"BALAS, RYAN STEVEN",https://balasconstruction.com,Home Builder,"The website clearly describes services related to custom home building and residential remodeling, which aligns with the business name 'Balas Construction'. The validation results show a strong match for business name, phone number, address, and principal name, contributing positively to the confidence score. The domain match score is low, but the presence of relevant contractor keywords in the content supports the categorization. Overall, the business appears legitimate and primarily serves homeowners.",,0.75,0.80,0.75,True,completed,pending_review,2025-08-06 23:20:01.895773,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BALLARD BACKYARD COTTAGES LLC,BALLABC817MJ,CONSTRUCTION CONTRACTOR,4142 2ND AVE NW,,SEATTLE,WA,98107,(206) 612-6657,"MURRAY, MICHAEL PATRICK III",https://ballardbackyardcottages.com,ADU Contractor,"The business name 'Ballard Backyard Cottages LLC' aligns with the services offered, which focus on DADU (Detached Accessory Dwelling Unit) construction. The website content clearly describes these services, and the validation results show a match in phone number, address, and principal name. However, there is a slight deduction due to the license number mismatch. Overall, the business appears legitimate and primarily serves homeowners.",,0.65,0.80,0.65,True,completed,pending_review,2025-08-06 23:20:34.744185,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BALLARD CONSTRUCTION SERV LLC,BALLACS832CZ,CONSTRUCTION CONTRACTOR,712 NW 65TH ST,,SEATTLE,WA,98117,(206) 669-0355,"TICE, JASON EARL",https://ballardconstructionservices.com,Bathroom/Kitchen Remodel,"The website content aligns with the business name, focusing on remodeling and construction services, particularly for residential properties. The validation results show a strong match for the phone number, address, and principal name, contributing to a moderate confidence score. The presence of relevant contractor keywords further supports the categorization.",,0.65,0.80,0.65,True,completed,pending_review,2025-08-06 23:21:32.566392,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BALLARD REUSE LLC,BALLARL865L4,CONSTRUCTION CONTRACTOR,1440 NW 52ND ST,,SEATTLE,WA,98107,(206) 297-9119,"BLASCHKE, JOEL CHRISTOPHER",https://ballardreuse.com,Junk Removal,"The website primarily focuses on salvage and reuse of building materials, which aligns with the Junk Removal category. The business name matches the website, and the address and phone number also match. However, the license number did not match, which slightly lowers the confidence. The presence of contractor keywords related to salvage and removal services supports the categorization.",,0.55,0.80,0.55,True,completed,pending_review,2025-08-06 23:23:20.344751,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BALLARD SHEET METAL WORKS INC,BALLASM134CR,CONSTRUCTION CONTRACTOR,4763 BALLARD AVE NW,,SEATTLE,WA,981074810,(206) 784-0545,"DUKE, KIRSTEN SIMPSON",https://ballardsheetmetal.com,Metal Fabrication,"The business name matches, and the license, phone number, and address also match, contributing positively to the confidence score. The website content clearly describes services related to metal fabrication and installation, which aligns with the business name. The presence of strong contractor keywords in the content further supports the categorization. The business appears to serve residential customers based on the testimonials and the nature of the services offered.",,0.65,0.80,0.65,True,completed,pending_review,2025-08-06 23:24:03.511544,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BALUCO LLC,BALUCL*847PU,CONSTRUCTION CONTRACTOR,33018 SE 42ND PL,,FALL CITY,WA,98024,(206) 992-0763,"Balushka, Oleg",https://www.homebuilderdigest.com/the-5-best-custom-home-builders-in-snoqualmie-washington/,Home Builder,"Baluco LLC is mentioned as a family-owned residential construction company that builds unique homes, which aligns with the 'Home Builder' category. The validation results show a match for the business name and principal name, but the license and phone number do not match, leading to a moderate confidence score. The website content supports the residential focus, and the services offered are consistent with the business name.",,0.50,0.60,0.50,True,completed,pending_review,2025-08-06 23:25:06.145800,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BANNER POWER SOLUTIONS,BANNEPS762NL,ELECTRICAL CONTRACTOR,130 E Hazel Ave,,BURLINGTON,WA,98233,(360) 755-3030,"KNOBLICH, MELISSA",https://www.bannerpowersolutions.com/,Electrician,"The business name 'Banner Power Solutions' matches the website content, which focuses on solar power and electrical services. The validation results show a match for the business name, phone number, and address, but there is a mismatch with the license number and principal name. The content includes strong contractor keywords related to electrical services, justifying the 'Electrician' category. The overall confidence is moderate due to some validation mismatches.",,0.65,0.60,0.65,True,completed,pending_review,2025-08-06 23:26:37.898635,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BANTAM BUILDERS INC,BANTABI968QQ,CONSTRUCTION CONTRACTOR,2103 Thorndyke Avenue West,,SEATTLE,WA,98199,(206) 730-8328,"SMITH, NICHOLAS",https://bantambuilders.com,Home Builder,"The business name matches, and the address and phone number are correct. The website content indicates that they provide custom home and office construction services, which aligns with the 'Home Builder' category. However, the license number and principal name do not match, which lowers the confidence score.",,0.50,0.60,0.50,True,completed,pending_review,2025-08-06 23:26:52.585873,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BARCELO DEVELOPMENT LLC,BARCEDL756DJ,CONSTRUCTION CONTRACTOR,7847 SE 40TH ST,,MERCER ISLAND,WA,98040,(425) 500-0707,"MAKSIMCHUK, BOGDAN",https://barcelodevelopment.com,Home Builder,"The website content describes services related to home building and remodeling, which aligns with the business name 'Barcelo Development'. However, there is a mismatch in the business name as it is referred to as 'Barcelo Homes' in the content. The validation results show a partial match for the business name and a true match for the phone number and address, contributing to a moderate confidence score.",,0.55,0.60,0.55,True,completed,pending_review,2025-08-06 23:28:05.757026,,2025-08-02 05:26:40.200384,2025-08-07 17:07:38.560531,2
BARRETT'S TREE SERVICE LLC,BARRETS805DK,CONSTRUCTION CONTRACTOR,3061 MCALLISTER ST.,,DUPONT,WA,98327,(808) 726-0789,"Barrett, Chad Horatio",https://barrettstree.com,Tree Service,"The business name 'Barrett's Tree Service LLC' matches the category 'Tree Service' and the website content clearly describes various tree services offered. The address matches, and the principal name is consistent. However, the license and phone number do not match, which slightly lowers the confidence score. The presence of strong contractor keywords in the content supports the categorization.",,0.65,0.60,0.65,True,completed,pending_review,2025-08-06 23:31:32.536131,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BARRON HEATING & A/C INC,BARROHC855BH,ELECTRICAL CONTRACTOR,5100 Pacific Hwy # 103,,FERNDALE,WA,98248,(360) 676-1131,"Barron, John R",https://barronheating.com,Heating and Cooling,"The business name 'Barron Heating & A/C Inc' aligns with the services offered, which prominently include heating and cooling, plumbing, and electrical services. The validation results show a high match for the phone number, address, and principal name, contributing positively to the confidence score. The presence of strong contractor keywords in the content further supports the categorization. There is no indication of a business name mismatch, and the focus on residential services is clear.",,0.75,0.80,0.75,True,completed,pending_review,2025-08-06 23:34:02.633254,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BARRON HEATING & A/C INC,BARROHA179D7,CONSTRUCTION CONTRACTOR,5100 Pacific Hwy. Unit 103,,FERNDALE,WA,98248,(360) 676-1131,"BARRON, JOHN R",https://barronheating.com,Heating and Cooling,"The business name 'Barron Heating & A/C Inc' matches the website content, which prominently features heating and cooling services. The validation results show a high match for phone number, address, and principal name, contributing positively to the confidence score. The presence of multiple contractor keywords in the content further supports the categorization. The business appears to primarily serve homeowners, as indicated by the focus on residential services.",,0.75,0.80,0.75,True,completed,pending_review,2025-08-06 23:32:41.622680,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BATE'S ROOFING LLC,BATESRL945JO,CONSTRUCTION CONTRACTOR,422 23rd St SE,,PUYALLUP,WA,98372,(253) 473-0675,"HODGES, JOSEPH C JR",https://batesroofingllc.com,Roofing,"The business name 'BATE'S ROOFING LLC' matches the primary service category of 'Roofing'. The website content clearly describes roofing services and mentions the business name consistently. Validation results show a match for the phone number and address, but the license number does not match, which slightly lowers confidence. The presence of strong contractor keywords in the content supports the categorization, and the focus on residential services is evident.",,0.65,0.60,0.65,True,completed,pending_review,2025-08-06 23:35:52.572693,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BATH FITTER,BATHFF*771K5,PLUMBING CONTRACTOR,6900 220TH ST SW,,MOUNTLAKE TERRACE,WA,98043,(253) 872-6898,"BEDRY, CAMERON HARRY",https://www.bathfitter.com/us-en/seattle-area/,Bathroom/Kitchen Remodel,"The website clearly focuses on bathroom remodeling services, specifically bathtubs and showers, which aligns with the category of 'Bathroom/Kitchen Remodel'. The business name matches, but there are some validation mismatches (license and phone number), which slightly lowers confidence. However, the presence of strong contractor keywords and a clear residential focus supports a moderate confidence score.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 23:36:50.050605,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BATH FITTER,BATHFF*976O6,CONSTRUCTION CONTRACTOR,6900 220TH ST SW STE A,,MOUNTLAKE TERRAC,WA,98043,(425) 712-8268,"BEDRY, CAMERON H",https://www.bathfitter.com/us-en/seattle-area/,Bathroom/Kitchen Remodel,"The business name 'Bath Fitter' matches the website content, which focuses on bathroom remodeling services. The validation results show a match for the business name and address, but there are mismatches for the license and phone number. The website content contains strong contractor keywords related to bathroom remodeling, which supports the categorization. Overall, the confidence score reflects the partial validation matches and the clear focus on residential bathroom services.",,0.55,0.40,0.55,True,completed,pending_review,2025-08-06 23:37:43.515654,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BATT + LEAR INC,BATTLLI962JF,CONSTRUCTION CONTRACTOR,PO Box 81046,,Seattle,WA,98108,(206) 301-1999,"BATT, HOLLY ANN",https://www.battandlear.com/,Bathroom/Kitchen Remodel,"The business name matches, and the phone number, address, and principal name also match. The website content indicates a focus on designing and building, particularly in the context of kitchens and bathrooms, which aligns with the 'Bathroom/Kitchen Remodel' category. However, the license number did not match, which slightly lowers the confidence. The domain match score is low, but there are contractor keywords present, supporting the categorization.",,0.55,0.80,0.55,True,completed,pending_review,2025-08-06 23:38:14.122035,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BATTAGLIA TILE LLC,BATTATL807B1,CONSTRUCTION CONTRACTOR,10588 155th ave Ne,,REDMOND,WA,98052,(425) 830-7633,"BATTAGLIA, BRENT ANTHONY",https://battagliatile.com,Tile,"The business name matches, and the website content clearly describes tile setting and bathroom remodeling services, which aligns with the contractor category. The validation results show a match for the phone number, address, and principal name. The domain match score is low, but the presence of strong contractor keywords in the content supports a higher confidence score.",,0.75,0.80,0.75,True,completed,pending_review,2025-08-06 23:38:32.773567,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BAY SHORE CONSTRUCTION,BAYSHSC947NJ,CONSTRUCTION CONTRACTOR,2103 HARRISON AVE SUITE 2774,,OLYMPIA,WA,98502,(360) 866-9200,"THOMPSON, BRANDON MICHAEL",https://www.bayshoreconstructionoly.com/,Septic,"The business name 'Bay Shore Construction' matches the website content, and the services offered primarily focus on septic systems and related excavation work, which aligns with the specific category of 'Septic'. The validation results show a match for the business name, phone number, address, and principal name, contributing positively to the confidence score. The presence of contractor keywords in the content further supports the categorization.",,0.65,0.80,0.65,True,completed,pending_review,2025-08-06 23:41:02.610391,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BAYSIDE SERVICES,BAYSIS*933DZ,CONSTRUCTION CONTRACTOR,P.O. Box 216,,EVERSON,WA,98247,(360) 671-2527,"MOE, KRISTINE JOAN",https://www.baysideservices.net/,Concrete,"The business name 'Bayside Services' does not directly indicate a specific contractor category, but the services mentioned include 'pavement sweeping' and 'pipeline inspection', which relate to concrete work. The focus on sewer cleaning and hydro-excavating also suggests a concrete-related service. The confidence score is moderate due to the lack of explicit residential keywords, but the services imply a potential residential focus.",,0.70,0.95,0.70,True,completed,pending_review,2025-08-04 07:09:50.063870,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BAYVIEW BUILD LLC,BAYVIBL805LK,CONSTRUCTION CONTRACTOR,3811 NE 45TH STREET,SUITE 201,Seattle,WA,98105,(206) 487-3122,"WALTERS, CHRISTOPHER DAVID",https://bayviewolympia.com/,Home Builder,"The business name 'BAYVIEW BUILD LLC' suggests a focus on construction or building services. The website content mentions building materials and design services, which aligns with residential construction. However, the specific services listed are more related to materials supply rather than direct contracting work, leading to a moderate confidence score.",,0.60,0.90,0.60,True,completed,pending_review,2025-08-04 07:12:10.811383,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BAYWOLF DALTON INC,BAYWODI023JO,CONSTRUCTION CONTRACTOR,6850 35TH AVE NE #11,,SEATTLE,WA,98115,(206) 523-1123,"KEENHOLTS-DALTON, NANCY C",https://ruttcabinetry.com/showroom-locator/,Kitchen Remodel,"The business name suggests a focus on cabinetry, which aligns with kitchen remodeling services. The website content mentions a kitchen and bath design showroom, indicating a residential focus. However, the content is limited, leading to a moderate confidence score.",,0.60,0.80,0.60,True,completed,pending_review,2025-08-04 07:14:57.046083,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BDR LLC,BDRLLL*789N9,CONSTRUCTION CONTRACTOR,8527 4TH AVE NE,,SEATTLE,WA,98115,(296) 898-7993,"HIGBEE, BRANDON ROYAL",https://www.bdrholdings.com/,Home Builder,"The business name 'BDR LLC' suggests a focus on building and development. The website mentions 'development, construction, & investment', indicating a primary focus on residential services. However, specific contractor categories like 'Bathroom/Kitchen Remodel' or 'Decks & Patios' were not explicitly mentioned, leading to a moderate confidence score.",,0.60,0.95,0.60,True,completed,pending_review,2025-08-04 07:31:42.423455,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
BDZ CONSTRUCTION,BDZCOC*902LT,CONSTRUCTION CONTRACTOR,17706 Brickyard Road NE,,Bothell,WA,98011,(425) 259-2290,"JENSEN, BRANDON DWIGHT",https://bdzconstruction.com/,Construction Services,"The business name 'BDZ Construction' indicates a construction-related service. The website mentions experience in plat development and utility contracting, which suggests a focus on construction services. However, the specific services offered are not detailed enough to categorize into a more specific category like 'Bathroom/Kitchen Remodel' or 'Decks & Patios'. The confidence score reflects the general construction focus but lacks specificity in services.",,0.60,0.95,0.60,True,completed,pending_review,2025-08-04 07:32:45.427261,,2025-08-02 05:26:40.345739,2025-08-07 17:07:38.560531,2
