id,business_name,contractor_license_number,contractor_license_type_code,contractor_license_type_code_desc,address1,address2,city,state,zip,phone_number,license_effective_date,license_expiration_date,business_type_code,business_type_code_desc,specialty_code1,specialty_code1_desc,specialty_code2,specialty_code2_desc,ubi,primary_principal_name,status_code,contractor_license_status,contractor_license_suspend_date,is_home_contractor,mailer_category,priority_category,website_url,website_status,business_description,tagline,established_year,years_in_business,services_offered,service_categories,specializations,website_email,website_phone,physical_address,residential_focus,commercial_focus,emergency_services,free_estimates,warranty_offered,confidence_score,classification_confidence,website_confidence,processing_status,last_processed,manual_review_needed,manual_review_reason,review_status,reviewed_by,reviewed_at,address_line_1,zip_code
4642,"ACERO 136TH EAST, LLC",,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(360) 574-7143,,,,,,,,,,,,,,True,General Contractor,,"https://www.acero136theast,llc.com",,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:07:06,,,,,,,
4644,ACERO 78TH LLC,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(360) 574-7143,,,,,,,,,,,,,,True,General Contractor,,https://www.acero78thllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:07:06,,,,,,,
4655,ACEY'S LANDSCAPE SERVICES,,,CONSTRUCTION CONTRACTOR,,,CLARKSTON,WA,,(509) 758-5448,,,,,,,,,,,,,,True,General Contractor,,https://www.acey'slandscapeservi.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:07:09,,,,,,,
4659,ACG BUILDS INC,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 329-2878,,,,,,,,,,,,,,True,General Contractor,,https://www.acgbuildsinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:07:11,,,,,,,
4660,ACG CONST & PM LLC,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 707-6264,,,,,,,,,,,,,,True,General Contractor,,https://www.acgconstandpmllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:07:11,,,,,,,
4661,ACG CONSTRUCTION,,,CONSTRUCTION CONTRACTOR,,,REDMOND,WA,,(425) 210-4445,,,,,,,,,,,,,,True,General Contractor,,https://www.acgconstruction.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:07:11,,,,,,,
4662,ACG LLC,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(253) 370-0165,,,,,,,,,,,,,,True,General Contractor,,https://www.acgllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:07:12,,,,,,,
4617,ACE SERVICE,,,CONSTRUCTION CONTRACTOR,,,FERNDALE,WA,,(360) 303-5525,,,,,,,,,,,,,,True,General Contractor,,https://www.aceservice.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:59,,,,,,,
4613,ACE ROOTER,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 422-7827,,,,,,,,,,,,,,True,General Contractor,,https://www.acerooter.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:57,,,,,,,
4523,ACE CONCRETE CUTTING LLC,,,CONSTRUCTION CONTRACTOR,,,ANACORTES,WA,,(360) 299-2714,,,,,,,,,,,,,,True,General Contractor,,https://www.aceconcretecuttingll.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:30,,,,,,,
4611,ACE RENOVATIONS LLC,,,CONSTRUCTION CONTRACTOR,,,GRAHAM,WA,,(253) 355-4925,,,,,,,,,,,,,,True,General Contractor,,https://www.acerenovationsllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:56,,,,,,,
4525,ACE CONCRETE LLC,,,CONSTRUCTION CONTRACTOR,,,TUKWILA,WA,,(510) 570-6465,,,,,,,,,,,,,,True,General Contractor,,https://www.aceconcretellc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:30,,,,,,,
4541,ACE CRANE SERVICE INC,,,CONSTRUCTION CONTRACTOR,,,CUDAHY,CA,,(323) 562-3037,,,,,,,,,,,,,,True,General Contractor,,https://www.acecraneserviceinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:34,,,,,,,
4544,ACE CUSTOM MASONRY LLC,,,CONSTRUCTION CONTRACTOR,,,LYNNWOOD,WA,,(206) 472-8932,,,,,,,,,,,,,,True,General Contractor,,https://www.acecustommasonryllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:36,,,,,,,
4552,ACE FENCING LLC,,,CONSTRUCTION CONTRACTOR,,,LONGVIEW,WA,,(307) 680-0656,,,,,,,,,,,,,,True,General Contractor,,https://www.acefencingllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:39,,,,,,,
4556,ACE GENERAL CONST SCVS  LLC,,,CONSTRUCTION CONTRACTOR,,,KENT,WA,,(206) 376-0509,,,,,,,,,,,,,,True,General Contractor,,https://www.acegeneralconstscvsl.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:39,,,,,,,
4567,ACE HANDYMAN SRVCS PUGET SOUND,,,CONSTRUCTION CONTRACTOR,,,ARLINGTON,WA,,(360) 926-0926,,,,,,,,,,,,,,True,Handyman,,https://www.acehandymansrvcspuge.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:44,,,,,,,
4570,ACE HIGH CONCRETE LLC,,,CONSTRUCTION CONTRACTOR,,,YELM,WA,,(360) 507-2939,,,,,,,,,,,,,,True,General Contractor,,https://www.acehighconcretellc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:44,,,,,,,
4571,ACE HOME IMPROVEMENT,,,CONSTRUCTION CONTRACTOR,,,OAK HARBOR,WA,,(360) 632-7243,,,,,,,,,,,,,,True,General Contractor,,https://www.acehomeimprovement.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:44,,,,,,,
4573,ACE INDUSTRIES INC,,,CONSTRUCTION CONTRACTOR,,,CLEVELAND,TX,,(832) 234-5305,,,,,,,,,,,,,,True,General Contractor,,https://www.aceindustriesinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:45,,,,,,,
4582,ACE MASONRY,,,CONSTRUCTION CONTRACTOR,,,LYNDEN,WA,,(360) 380-6280,,,,,,,,,,,,,,True,General Contractor,,https://www.acemasonry.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:48,,,,,,,
4583,ACE MASONRY AND CHMNY RPR LLC,,,CONSTRUCTION CONTRACTOR,,,KENT,WA,,(253) 523-0088,,,,,,,,,,,,,,True,General Contractor,,https://www.acemasonryandchmnyrp.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:48,,,,,,,
4587,ACE MICHAELS INC,,,CONSTRUCTION CONTRACTOR,,,SEQUIM,WA,,(360) 460-6172,,,,,,,,,,,,,,True,General Contractor,,https://www.acemichaelsinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:50,,,,,,,
4588,Ace Mobile Home Service,,,CONSTRUCTION CONTRACTOR,,,LAKE STEVENS,WA,,(360) 631-1668,,,,,,,,,,,,,,True,General Contractor,,https://www.acemobilehomeservice.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:50,,,,,,,
4591,ACE NORTHWEST LLC,,,CONSTRUCTION CONTRACTOR,,,LAKE STEVENS,WA,,(360) 310-3937,,,,,,,,,,,,,,True,General Contractor,,https://www.acenorthwestllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:50,,,,,,,
4592,ACE OF HARDWOODS LLC,,,CONSTRUCTION CONTRACTOR,,,Seattle,WA,,(425) 361-8875,,,,,,,,,,,,,,True,General Contractor,,https://www.aceofhardwoodsllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:51,,,,,,,
4593,ACE OF PAINTS LLC,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(360) 991-6492,,,,,,,,,,,,,,True,Painting,,https://www.aceofpaintsllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:51,,,,,,,
4601,ACE PEST CONTROL INC,,,CONSTRUCTION CONTRACTOR,,,CARLSBORG,WA,,(360) 461-1970,,,,,,,,,,,,,,True,General Contractor,,https://www.acepestcontrolinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:53,,,,,,,
4607,ACE PROPERTY SERVICES,,,CONSTRUCTION CONTRACTOR,,,DEER PARK,WA,,(509) 413-9310,,,,,,,,,,,,,,True,General Contractor,,https://www.acepropertyservices.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:56,,,,,,,
4608,ACE QUALITY FENCING/LAWNS LLC,,,CONSTRUCTION CONTRACTOR,,,WARDEN,WA,,(509) 989-4942,,,,,,,,,,,,,,True,General Contractor,,https://www.acequalityfencing/la.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:06:56,,,,,,,
4890,ACTION FIRE & LIFE SAFETY,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(509) 499-6898,,,,,,,,,,,,,,True,General Contractor,,https://www.actionfireandlifesaf.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:08:20,,,,,,,
4897,ACTION INDUSTRIES LLC,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 310-8463,,,,,,,,,,,,,,True,General Contractor,,https://www.actionindustriesllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:08:23,,,,,,,
1807,A C Drywall,,,CONSTRUCTION CONTRACTOR,,,DES MOINES,WA,,(253) 307-3175,,,,,,,,,,,,,,True,General Contractor,,https://www.acdrywall.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:52:51,,,,,,,
5313,Adrian Morales,,,CONSTRUCTION CONTRACTOR,,,BREMERTON,WA,,(360) 551-7491,,,,,,,,,,,,,,True,General Contractor,,https://www.adrianmorales.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:29,,,,,,,
5279,ADOBE TILE & STONE,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 769-9084,,,,,,,,,,,,,,True,General Contractor,,https://www.adobetileandstone.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:18,,,,,,,
5280,ADOBEHOUSE LLC,,,CONSTRUCTION CONTRACTOR,,,LYNNWOOD,WA,,(929) 247-0808,,,,,,,,,,,,,,True,General Contractor,,https://www.adobehousellc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:18,,,,,,,
5281,ADOLFO LANDSCAPE & MAINT LLC,,,CONSTRUCTION CONTRACTOR,,,SHELTON,WA,,(360) 451-3000,,,,,,,,,,,,,,True,General Contractor,,https://www.adolfolandscapeandma.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:18,,,,,,,
5290,ADOPT-A-STREAM FOUNDATION,,,CONSTRUCTION CONTRACTOR,,,EVERETT,WA,,(425) 316-8592,,,,,,,,,,,,,,True,General Contractor,,https://www.adopt-a-streamfounda.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:21,,,,,,,
5295,ADR CARPENTRY LLC,,,CONSTRUCTION CONTRACTOR,,,KENT,WA,,(253) 951-1548,,,,,,,,,,,,,,True,General Contractor,,https://www.adrcarpentryllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:23,,,,,,,
5297,ADR CONTRACTING SOLUTIONS LLC,,,CONSTRUCTION CONTRACTOR,,,WASHOUGAL,WA,,(971) 230-4909,,,,,,,,,,,,,,True,General Contractor,,https://www.adrcontractingsoluti.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:24,,,,,,,
5298,ADR ENTERPRISES LLC,,,CONSTRUCTION CONTRACTOR,,,GREENACRES,WA,,(509) 869-4717,,,,,,,,,,,,,,True,General Contractor,,https://www.adrenterprisesllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:24,,,,,,,
5303,ADRAN COMPANY,,,CONSTRUCTION CONTRACTOR,,,DAYTON,WA,,(509) 382-2521,,,,,,,,,,,,,,True,General Contractor,,https://www.adrancompany.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:26,,,,,,,
5310,ADRIAN HOMES,,,CONSTRUCTION CONTRACTOR,,,DEER PARK,WA,,(509) 993-8479,,,,,,,,,,,,,,True,General Contractor,,https://www.adrianhomes.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:27,,,,,,,
5314,ADRIAN'S DRYWALL,,,CONSTRUCTION CONTRACTOR,,,Wenatchee,WA,,(509) 423-4679,,,,,,,,,,,,,,True,General Contractor,,https://www.adrian'sdrywall.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:29,,,,,,,
272,1ST PRECISION,,,CONSTRUCTION CONTRACTOR,,,SPOKANE VALLEY,WA,,(208) 757-0710,,,,,,,,,,,,,,True,General Contractor,,https://www.1stprecision.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:45:28,,,,,,,
5317,ADRIAN'S LANDSCAPING LLC,,,CONSTRUCTION CONTRACTOR,,,KENNEWICK,WA,,(509) 851-9570,,,,,,,,,,,,,,True,General Contractor,,https://www.adrian'slandscapingl.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:30,,,,,,,
5322,ADRIANCE PAINTING & BLDG MAINT,,,CONSTRUCTION CONTRACTOR,,,PUYALLUP,WA,,(253) 334-8159,,,,,,,,,,,,,,True,Painting,,https://www.adriancepaintingandb.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:32,,,,,,,
5329,ADROIT CONCRETE LLC,,,CONSTRUCTION CONTRACTOR,,,Benton City,WA,,(509) 420-6558,,,,,,,,,,,,,,True,General Contractor,,https://www.adroitconcretellc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:33,,,,,,,
5331,ADROIT CREW,,,CONSTRUCTION CONTRACTOR,,,LYNNWOOD,WA,,(425) 247-5016,,,,,,,,,,,,,,True,General Contractor,,https://www.adroitcrew.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:33,,,,,,,
5332,ADS CONTRACTORS LLC,,,CONSTRUCTION CONTRACTOR,,,LYNNWOOD,WA,,(425) 314-8558,,,,,,,,,,,,,,True,General Contractor,,https://www.adscontractorsllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:35,,,,,,,
5335,ADS LLC,,,CONSTRUCTION CONTRACTOR,,,HUNTSVILLE,AL,,(256) 430-3366,,,,,,,,,,,,,,True,General Contractor,,https://www.adsllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:35,,,,,,,
22,04 CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,BEND,OR,,(541) 410-2249,,,,,,,,,,,,,,,Concrete,,https://www.04construction.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-07-23 03:16:13,,,,,,,
1970,A H SMITH INC,,,CONSTRUCTION CONTRACTOR,,,ELMA,WA,,(360) 482-8700,,,,,,,,,,,,,,True,General Contractor,,https://www.ahsmithinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:48:46,,,,,,,
199,1HP CONCRETE & CONST LLC,,,CONSTRUCTION CONTRACTOR,,,PORTLAND,OR,,(206) 771-5155,,,,,,,,,,,,,,True,General Contractor,,https://www.1hpconcreteandconstl.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:45:27,,,,,,,
5274,ADOBE CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,YAKIMA,WA,,(509) 961-1438,,,,,,,,,,,,,,True,General Contractor,,https://www.adobeconstructionllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:17,,,,,,,
5273,ADO GROUP INC,,,CONSTRUCTION CONTRACTOR,,,SHORELINE,WA,,(206) 334-1891,,,,,,,,,,,,,,True,General Contractor,,https://www.adogroupinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:17,,,,,,,
5272,ADO CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,EVERETT,WA,,(425) 737-5756,,,,,,,,,,,,,,True,General Contractor,,https://www.adoconstructionllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:17,,,,,,,
5271,ADN SIDING LLC,,,CONSTRUCTION CONTRACTOR,,,BURIEN,WA,,(253) 457-9533,,,,,,,,,,,,,,True,General Contractor,,https://www.adnsidingllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:15,,,,,,,
5211,ADEQUATE ELECTRIC LLC,,,ELECTRICAL CONTRACTOR,,,Greenwood,WA,,(253) 376-4143,,,,,,,,,,,,,,True,Electrical,,https://www.adequateelectricllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:09:57,,,,,,,
5213,ADER AND SONS LLC,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 550-6440,,,,,,,,,,,,,,True,General Contractor,,https://www.aderandsonsllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:09:58,,,,,,,
5219,ADGE INSULATION LLC,,,CONSTRUCTION CONTRACTOR,,,ISSAQUAH,WA,,(425) 518-9340,,,,,,,,,,,,,,True,General Contractor,,https://www.adgeinsulationllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:00,,,,,,,
5225,ADIEU LLC,,,CONSTRUCTION CONTRACTOR,,,RENTON,WA,,(425) 985-8318,,,,,,,,,,,,,,True,General Contractor,,https://www.adieullc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:01,,,,,,,
5234,ADK ELECTRIC INC,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(360) 546-5155,,,,,,,,,,,,,,True,Electrical,,https://www.adkelectricinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:04,,,,,,,
5236,ADK EXCAVATION INC,,,CONSTRUCTION CONTRACTOR,,,DEER PARK,WA,,(509) 710-1067,,,,,,,,,,,,,,True,General Contractor,,https://www.adkexcavationinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:06,,,,,,,
5238,ADKINS & SONS LLC,,,CONSTRUCTION CONTRACTOR,,,WALLA WALLA,WA,,(509) 540-4510,,,,,,,,,,,,,,True,General Contractor,,https://www.adkinsandsonsllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:06,,,,,,,
5239,ADKINS MAINTENANCE LLC,,,CONSTRUCTION CONTRACTOR,,,Husum,WA,,(509) 310-3143,,,,,,,,,,,,,,True,General Contractor,,https://www.adkinsmaintenancellc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:06,,,,,,,
5246,ADL CONTRACTING,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(253) 308-9078,,,,,,,,,,,,,,True,General Contractor,,https://www.adlcontracting.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:09,,,,,,,
5247,ADL DRYWALL & RENOVATION LLC,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(806) 236-9215,,,,,,,,,,,,,,True,General Contractor,,https://www.adldrywallandrenovat.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:09,,,,,,,
5248,ADL ELECTRIC,,,ELECTRICAL CONTRACTOR,,,SEATTLE,WA,,(206) 612-9749,,,,,,,,,,,,,,True,Electrical,,https://www.adlelectric.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:09,,,,,,,
5249,ADL FLOORS INC,,,CONSTRUCTION CONTRACTOR,,,WOODINVILLE,WA,,(425) 369-9017,,,,,,,,,,,,,,True,Flooring,,https://www.adlfloorsinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:09,,,,,,,
5256,ADM CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,CHEHALIS,WA,,(360) 523-4999,,,,,,,,,,,,,,True,General Contractor,,https://www.admconstructionllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:11,,,,,,,
5258,ADM MASTER CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,KENT,WA,,(253) 258-6658,,,,,,,,,,,,,,True,General Contractor,,https://www.admmasterconstructio.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:12,,,,,,,
5260,ADMI CONTRACTING LLC,,,CONSTRUCTION CONTRACTOR,,,BREMERTON,WA,,(360) 540-5563,,,,,,,,,,,,,,True,General Contractor,,https://www.admicontractingllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:12,,,,,,,
5266,ADMIRAL PROPERTIES LLC,,,CONSTRUCTION CONTRACTOR,,,PORTLAND,OR,,(503) 252-1609,,,,,,,,,,,,,,True,General Contractor,,https://www.admiralpropertiesllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:10:14,,,,,,,
269,1ST LINE WINDOW FILMS LLC,,,CONSTRUCTION CONTRACTOR,,,LYNDEN,WA,,(360) 603-2045,,,,,,,,,,,,,,True,General Contractor,,https://www.1stlinewindowfilmsll.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:45:28,,,,,,,
279,"1st Responders, LLC",,,ELECTRICAL CONTRACTOR,,,Arlington,WA,,(305) 296-6675,,,,,,,,,,,,,,True,General Contractor,,"https://www.1stresponders,llc.com",,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:45:28,,,,,,,
4898,ACTION INSTALLATIONS LLC,,,CONSTRUCTION CONTRACTOR,,,ORTING,WA,,(253) 261-5067,,,,,,,,,,,,,,True,General Contractor,,https://www.actioninstallationsl.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 21:08:23,,,,,,,
1489,A & E FLOORING LLC,,,CONSTRUCTION CONTRACTOR,,,FEDERAL WAY,WA,,(253) 250-6826,,,,,,,,,,,,,,True,Flooring,,https://www.aandeflooringllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:51:14,,,,,,,
1271,7 KINGS CONSTRUCTION LLC,,,CONSTRUCTION CONTRACTOR,,,SPOKANE,WA,,(509) 821-0081,,,,,,,,,,,,,,True,General Contractor,,https://www.7kingsconstructionll.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:50:09,,,,,,,
1296,77 SDG LLC,,,CONSTRUCTION CONTRACTOR,,,MIDWAY,TX,,(940) 249-2596,,,,,,,,,,,,,,True,General Contractor,,https://www.77sdgllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:50:17,,,,,,,
1299,777 PAVING AND LANDSCAPING,,,CONSTRUCTION CONTRACTOR,,,ROCK ISLAND,WA,,(509) 415-9693,,,,,,,,,,,,,,True,General Contractor,,https://www.777pavingandlandscap.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:50:17,,,,,,,
1324,842 LLC,,,CONSTRUCTION CONTRACTOR,,,BAINBRIDGE ISLAND,WA,,(206) 303-9711,,,,,,,,,,,,,,True,General Contractor,,https://www.842llc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:50:24,,,,,,,
1392,A & A INC,,,CONSTRUCTION CONTRACTOR,,,EVERETT,WA,,(425) 218-8409,,,,,,,,,,,,,,True,General Contractor,,https://www.aandainc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:50:46,,,,,,,
1417,A & B CONST SRVCS LLC,,,CONSTRUCTION CONTRACTOR,,,Twisp,WA,,(253) 350-1585,,,,,,,,,,,,,,True,General Contractor,,https://www.aandbconstsrvcsllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:50:53,,,,,,,
1441,A & C CONSTRUCTION COMPANY LLC,,,CONSTRUCTION CONTRACTOR,,,SEATAC,WA,,(206) 487-8916,,,,,,,,,,,,,,True,General Contractor,,https://www.aandcconstructioncom.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:51:01,,,,,,,
1461,A & D CUSTOM CONCRETE LLC,,,CONSTRUCTION CONTRACTOR,,,Lynnwood,WA,,(425) 770-6568,,,,,,,,,,,,,,True,General Contractor,,https://www.aanddcustomconcretel.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:51:07,,,,,,,
1486,A & E ENTERPRISES,,,ELECTRICAL CONTRACTOR,,,Tacoma,WA,,(253) 973-6903,,,,,,,,,,,,,,True,General Contractor,,https://www.aandeenterprises.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:51:14,,,,,,,
293,2 B INC,,,CONSTRUCTION CONTRACTOR,,,BOTHELL,WA,,(425) 770-8507,,,,,,,,,,,,,,True,General Contractor,,https://www.2binc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:45:31,,,,,,,
1561,A & J STRUCTURES LLC,,,CONSTRUCTION CONTRACTOR,,,OTHELLO,WA,,(509) 760-8456,,,,,,,,,,,,,,True,General Contractor,,https://www.aandjstructuresllc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:51:37,,,,,,,
1562,A & J TWIN BROTHERS PNTG LLC,,,CONSTRUCTION CONTRACTOR,,,TUMWATER,WA,,(360) 431-1080,,,,,,,,,,,,,,True,General Contractor,,https://www.aandjtwinbrotherspnt.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:51:37,,,,,,,
1581,A & L TOPSOIL INC,,,CONSTRUCTION CONTRACTOR,,,POULSBO,WA,,(360) 598-4846,,,,,,,,,,,,,,True,General Contractor,,https://www.aandltopsoilinc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:51:43,,,,,,,
1609,A & M TREE SERVICE NW INC,,,CONSTRUCTION CONTRACTOR,,,RENTON,WA,,(425) 867-2307,,,,,,,,,,,,,,True,General Contractor,,https://www.aandmtreeservicenwin.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:51:51,,,,,,,
1678,A & W PAVING INC,,,CONSTRUCTION CONTRACTOR,,,CASHMERE,WA,,(509) 668-0624,,,,,,,,,,,,,,True,General Contractor,,https://www.aandwpavinginc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:52:12,,,,,,,
1686,A &Q HOME REPAIR &PAINTING LLC,,,CONSTRUCTION CONTRACTOR,,,SEATTLE,WA,,(206) 724-6546,,,,,,,,,,,,,,True,Painting,,https://www.aandqhomerepairandpa.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:52:15,,,,,,,
1781,A BETTER CHOICE LLC,,,CONSTRUCTION CONTRACTOR,,,VANCOUVER,WA,,(360) 843-3108,,,,,,,,,,,,,,True,General Contractor,,https://www.abetterchoicellc.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:52:44,,,,,,,
1801,A BLUE COLLAR PLUMBER LLC,,,CONSTRUCTION CONTRACTOR,,,TACOMA,WA,,(253) 223-7998,,,,,,,,,,,,,,True,Plumbing,,https://www.abluecollarplumberll.com,,,,,,,,,,,,,,,,,0.85,,,completed,2025-08-01 20:52:50,,,,,,,
