business_name,phone_number,address_line_1,city,state,zip_code,website_url,confidence_score,is_home_contractor,mailer_category,processing_status,last_processed
ADVANCED FLOORING & DSGN CNTR,(360) 297-0055,,POULSBO,WA,,https://www.advancedflooringandd.com,0.85,True,Flooring,completed,2025-08-01 21:25:10
ADVANCED FLOORING SOLUTNS INC,(360) 852-1254,,VANCOUVER,WA,,https://www.advancedflooringsolu.com,0.85,True,Flooring,completed,2025-08-01 21:25:11
ADVANCED FOREST MANAGEMENT LLC,(509) 939-2504,,MALO,WA,,https://www.advancedforestmanage.com,0.85,True,General Contractor,completed,2025-08-01 21:25:13
ADVANCED GARAGE DOORS,(206) 859-0329,,SAN DIEGO,CA,,https://www.advancedgaragedoors.com,0.85,True,General Contractor,completed,2025-08-01 21:25:13
ADVANCED ELEC & SECURITY INC,(253) 606-6704,,EDGEWOOD,WA,,https://www.advancedelecandsecur.com,0.85,True,General Contractor,completed,2025-08-01 21:24:56
ADVANCED DRYWALL SERVICES LLC,(425) 546-7543,,LYNNWOOD,WA,,https://www.advanceddrywallservi.com,0.85,True,General Contractor,completed,2025-08-01 21:24:55
ADVANCED DUCTLESS SLTNS LLC,(360) 739-8656,,FERNDALE,WA,,https://www.advancedductlesssltn.com,0.85,True,General Contractor,completed,2025-08-01 21:24:55
ADVANCED COMMERCIAL ELCTRC INC,(206) 354-3932,,BELLEVUE,WA,,https://www.advancedcommercialel.com,0.85,True,General Contractor,completed,2025-08-01 21:24:40
Advanced Commercial Elect Syst,(801) 800-5377,,Kanosh,UT,,https://www.advancedcommercialel.com,0.85,True,General Contractor,completed,2025-08-01 21:24:40
ADVANCED COMMNCTN NTWRKS LLC,(813) 641-6221,,APOLLO BEACH,FL,,https://www.advancedcommnctnntwr.com,0.85,True,General Contractor,completed,2025-08-01 21:24:40
ADVANCED CONCRETE ARTISANS/DSN,(360) 440-8644,,BREMERTON,WA,,https://www.advancedconcretearti.com,0.85,True,General Contractor,completed,2025-08-01 21:24:41
ADVANCED CONCRETE LLC,(907) 223-3819,,SPOKANE,WA,,https://www.advancedconcretellc.com,0.85,True,General Contractor,completed,2025-08-01 21:24:43
ADVANCED CONCRETE LLC,(206) 551-2248,,LAKEWOOD,WA,,https://www.advancedconcretellc.com,0.85,True,General Contractor,completed,2025-08-01 21:24:43
ADVANCED CONST & LAND MGMT LLC,(360) 749-5353,,SILVERLAKE,WA,,https://www.advancedconstandland.com,0.85,True,General Contractor,completed,2025-08-01 21:24:44
ADVANCED CONST & EXVTN 20 INC,(360) 317-5987,,EASTSOUND,WA,,https://www.advancedconstandexvt.com,0.85,True,General Contractor,completed,2025-08-01 21:24:44
ADVANCED CONST AND MAINT INC,(360) 678-0710,,COUPEVILLE,WA,,https://www.advancedconstandmain.com,0.85,True,General Contractor,completed,2025-08-01 21:24:44
ADVANCED CONST SPECIALISTS LLC,(253) 347-5624,,MAPLE VALLEY,WA,,https://www.advancedconstspecial.com,0.85,True,General Contractor,completed,2025-08-01 21:24:46
ADVANCED CONST TECHNLGS INC,(949) 502-5355,,IRVINE,CA,,https://www.advancedconsttechnlg.com,0.85,True,General Contractor,completed,2025-08-01 21:24:46
ADVANCED CONTRACTING LLC,(208) 790-3402,,LEWISTON,ID,,https://www.advancedcontractingl.com,0.85,True,General Contractor,completed,2025-08-01 21:24:49
Advanced Cstm Msnry by Jon War,(360) 649-0595,,VAUGHN,WA,,https://www.advancedcstmmsnrybyj.com,0.85,True,General Contractor,completed,2025-08-01 21:24:50
Advanced Custom Products LLC,(408) 309-9748,,ESCONDIDO,CA,,https://www.advancedcustomproduc.com,0.85,True,General Contractor,completed,2025-08-01 21:24:50
Advanced Ctngs Solutions LLC,(530) 425-5323,,Stonyford,CA,,https://www.advancedctngssolutio.com,0.85,True,General Contractor,completed,2025-08-01 21:24:50
ADVANCED CONVEYOR INSTLLTN LLC,(614) 580-9636,,WEST MONROE,LA,,https://www.advancedconveyorinst.com,0.85,True,General Contractor,completed,2025-08-01 21:24:50
ADVANCED DECKS & RAILS LLC,(425) 422-5504,,MARYSVILLE,WA,,https://www.advanceddecksandrail.com,0.85,True,General Contractor,completed,2025-08-01 21:24:52
ADVANCED DITCHING/EXC SER INC,(425) 774-2728,,EDMONDS,WA,,https://www.advancedditchingexcs.com,0.85,True,General Contractor,completed,2025-08-01 21:24:52
ADVANCED DOOR SERVICE,(360) 708-9030,,SEDRO WOOLLEY,WA,,https://www.advanceddoorservice.com,0.85,True,General Contractor,completed,2025-08-01 21:24:53
ADVANCED FORMING TECHNOLGS LLC,(801) 281-2262,,SALT LAKE CITY,UT,,https://www.advancedformingtechn.com,0.85,True,General Contractor,completed,2025-08-01 21:25:13
ADVANCED FRAMING LLC,(509) 270-4377,,SPOKANE,WA,,https://www.advancedframingllc.com,0.85,True,General Contractor,completed,2025-08-01 21:25:13
ADVANCED HOME TECHNOLOGIES LLC,(360) 293-7004,,ANACORTES,WA,,https://www.advancedhometechnolo.com,0.85,True,General Contractor,completed,2025-08-01 21:25:22
ADVANCED HOMES CNSTRTN LLC,(206) 453-9032,,TACOMA,WA,,https://www.advancedhomescnstrtn.com,0.85,True,General Contractor,completed,2025-08-01 21:25:22
ADVANCED HTNG/ELEC SLTNS LLC,(253) 691-3481,,ORTING,WA,,https://www.advancedhtngelecsltn.com,0.85,True,General Contractor,completed,2025-08-01 21:25:24
ADVANCED INSTALLATION INC,(425) 745-5977,,CLINTON,WA,,https://www.advancedinstallation.com,0.85,True,General Contractor,completed,2025-08-01 21:25:24
ADVANCED INSULATION LLC,(360) 540-9362,,BURLINGTON,WA,,https://www.advancedinsulationll.com,0.85,True,General Contractor,completed,2025-08-01 21:25:24
Advanced Interiors Technology,(253) 640-6095,,BONNEY LAKE,WA,,https://www.advancedinteriorstec.com,0.85,True,General Contractor,completed,2025-08-01 21:25:25
ADVANCED IRONWORKS INC,(425) 216-1155,,REDMOND,WA,,https://www.advancedironworksinc.com,0.85,True,General Contractor,completed,2025-08-01 21:25:25
ADVANCED IRRIGATION & CON LLC,(509) 820-5433,,KENNEWICK,WA,,https://www.advancedirrigationan.com,0.85,True,General Contractor,completed,2025-08-01 21:25:25
ADVANCED IRRIGATION AND PUMPS,(509) 820-6812,,KENNEWICK,WA,,https://www.advancedirrigationan.com,0.85,True,General Contractor,completed,2025-08-01 21:25:25
ADVANCED KITCHEN EXHAUST SERV,(509) 999-2872,,WALLA WALLA,WA,,https://www.advancedkitchenexhau.com,0.85,True,General Contractor,completed,2025-08-01 21:25:25
ADVANCED LANDSCAPING 1 LLC,(206) 963-9467,,RENTON,WA,,https://www.advancedlandscaping1.com,0.85,True,General Contractor,completed,2025-08-01 21:25:27
ADVANCED LANDSCAPING INC,(206) 412-5986,,GOLD BAR,WA,,https://www.advancedlandscapingi.com,0.85,True,General Contractor,completed,2025-08-01 21:25:27
ADVANCED LANDSCAPING &ROCK LLC,(425) 417-4766,,BELLEVUE,WA,,https://www.advancedlandscapinga.com,0.85,True,General Contractor,completed,2025-08-01 21:25:27
ADVANCED LOCKING SOLUTIONS INC,(503) 644-1671,,BEAVERTON,OR,,https://www.advancedlockingsolut.com,0.85,True,General Contractor,completed,2025-08-01 21:25:28
ADVANCED M & D SALES INC,(503) 284-7601,,PORTLAND,OR,,https://www.advancedmanddsalesin.com,0.85,True,General Contractor,completed,2025-08-01 21:25:28
ADVANCED MECHANICAL INC.,(541) 466-3939,,BROWNSVILLE,OR,,https://www.advancedmechanicalin.com,0.85,True,General Contractor,completed,2025-08-01 21:25:31
ADVANCED HOME SOLUTIONS LLC,(253) 847-7613,,GRAHAM,WA,,https://www.advancedhomesolution.com,0.85,True,General Contractor,completed,2025-08-01 21:25:22
ADVANCED HOME REPAIR,(253) 350-4146,,TACOMA,WA,,https://www.advancedhomerepair.com,0.85,True,General Contractor,completed,2025-08-01 21:25:21
ADVANCED GENERAL CLEAN UP LLC,(425) 446-1605,,MARYSVILLE,WA,,https://www.advancedgeneralclean.com,0.85,True,General Contractor,completed,2025-08-01 21:25:14
ADVANCED HOME REPAIR,(509) 968-3455,,KITTITAS,WA,,https://www.advancedhomerepair.com,0.85,True,General Contractor,completed,2025-08-01 21:25:21
ADVANCED GENRL CNSTRCTN LLC,(425) 480-4136,,MOUNTLAKE TERRACE,WA,,https://www.advancedgenrlcnstrct.com,0.85,True,General Contractor,completed,2025-08-01 21:25:14
ADVANCED GENERAL SERVICES INC,(206) 859-0329,,SAN DIEGO,CA,,https://www.advancedgeneralservi.com,0.85,True,General Contractor,completed,2025-08-01 21:25:14
ADVANCED GEOENVIRONMENTAL INC,(800) 511-9300,,NEWMAN LAKE,WA,,https://www.advancedgeoenvironme.com,0.85,True,General Contractor,completed,2025-08-01 21:25:16
ADVANCED GEOSOLUTIONS INC,(310) 796-9000,,LAKE FOREST,CA,,https://www.advancedgeosolutions.com,0.85,True,General Contractor,completed,2025-08-01 21:25:16
ADVANCED GLASS TECHNOLOGIES,(503) 705-8884,,Oregon City,OR,,https://www.advancedglasstechnol.com,0.85,True,General Contractor,completed,2025-08-01 21:25:16
ADVANCED GOVERNMENT SERVICES,(253) 531-9782,,TACOMA,WA,,https://www.advancedgovernmentse.com,0.85,True,General Contractor,completed,2025-08-01 21:25:16
ADVANCED GUTTER CLNG & REPAIR,(360) 254-7246,,VANCOUVER,WA,,https://www.advancedgutterclngan.com,0.85,True,General Contractor,completed,2025-08-01 21:25:16
Advanced Gutters,(360) 815-7383,,BLAINE,WA,,https://www.advancedgutters.com,0.85,True,General Contractor,completed,2025-08-01 21:25:16
Advanced Hardwood Floors LLC,(425) 312-5030,,PASCO,WA,,https://www.advancedhardwoodfloo.com,0.85,True,Flooring,completed,2025-08-01 21:25:18
ADVANCED HARDSCAPES LLC,(509) 480-2161,,YAKIMA,WA,,https://www.advancedhardscapesll.com,0.85,True,General Contractor,completed,2025-08-01 21:25:18
ADVANCED HARDWOOD FLOORS LLC,(425) 418-9839,,Everett,WA,,https://www.advancedhardwoodfloo.com,0.85,True,Flooring,completed,2025-08-01 21:25:18
ADVANCED HARDWOODS LLC,(206) 793-4587,,TUKWILA,WA,,https://www.advancedhardwoodsllc.com,0.85,True,General Contractor,completed,2025-08-01 21:25:19
ADVANCED HEATING & AIR LLC,(509) 324-7884,,BOTHELL,WA,,https://www.advancedheatingandai.com,0.85,True,HVAC,completed,2025-08-01 21:25:19
ADVANCED HEATING & AIR LLC,(360) 537-6505,,COSMOPOLIS,WA,,https://www.advancedheatingandai.com,0.85,True,HVAC,completed,2025-08-01 21:25:19
ADVANCED HOME IMPROVE & REPAIR,(253) 219-8256,,MCKENNA,WA,,https://www.advancedhomeimprovea.com,0.85,True,General Contractor,completed,2025-08-01 21:25:19
ADVANCED HOME DESIGN LLC,(503) 888-5550,,VANCOUVER,WA,,https://www.advancedhomedesignll.com,0.85,True,General Contractor,completed,2025-08-01 21:25:19
ADVANCED HOME IMPROVEMENT LLP,(480) 399-2797,,SNOQUALMIE,WA,,https://www.advancedhomeimprovem.com,0.85,True,General Contractor,completed,2025-08-01 21:25:21
A FORTIORI TREES LLC,(206) 300-0174,,AUBURN,WA,,https://www.afortioritreesllc.com,0.85,True,General Contractor,completed,2025-08-01 20:53:26
A D S TILE,(425) 375-8910,,LYNNWOOD,WA,,https://www.adstile.com,0.85,True,General Contractor,completed,2025-08-01 20:53:12
ADVENTURES IN WOOD LTD,(971) 246-2336,,VANCOUVER,WA,,https://www.adventuresinwoodltd.com,0.85,True,General Contractor,completed,2025-08-01 21:26:10
ACORN CARPENTRY & TILE LLC,(206) 458-8000,,SEATTLE,WA,,https://www.acorncarpentryandtil.com,0.85,True,General Contractor,completed,2025-08-01 21:07:42
ACME SCENIC & DISPLAY INC,(503) 335-1400,,PORTLAND,OR,,https://www.acmescenicanddisplay.com,0.85,True,General Contractor,completed,2025-08-01 21:07:38
ACME SHOWER DOORS & CLOSETS,(360) 510-2106,,FERNDALE,WA,,https://www.acmeshowerdoorsandcl.com,0.85,True,General Contractor,completed,2025-08-01 21:07:38
ACME SHOWER DOORS & CLOST LLC,(360) 510-2106,,FERNDALE,WA,,https://www.acmeshowerdoorsandcl.com,0.85,True,General Contractor,completed,2025-08-01 21:07:38
ACME TREE WORKS LLC,(360) 739-3759,,DEMING,WA,,https://www.acmetreeworksllc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:39
ACN ROOF LLC,(425) 981-7163,,BOTHELL,WA,,https://www.acnroofllc.com,0.85,True,Roofing,completed,2025-08-01 21:07:39
ACO REPAIR INC,(509) 475-3161,,SPOKANE VALLEY,WA,,https://www.acorepairinc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:41
ACOM CONSULTING INC,(503) 708-5382,,LAKE OSWEGO,OR,,https://www.acomconsultinginc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:41
ACORD TIMBER TERMITE,(509) 485-3435,,OROVILLE,WA,,https://www.acordtimbertermite.com,0.85,True,General Contractor,completed,2025-08-01 21:07:42
ACORN CARPENTRY & TILE,(206) 458-8000,,SEATTLE,WA,,https://www.acorncarpentryandtil.com,0.85,True,General Contractor,completed,2025-08-01 21:07:42
ACORN ELECTRIC LLC,(509) 808-1925,,SPOKANE,WA,,https://www.acornelectricllc.com,0.85,True,Electrical,completed,2025-08-01 21:07:44
ACOSTA WINDOWS INSTALLER LLC,(253) 285-9016,,LAKEWOOD,WA,,https://www.acostawindowsinstall.com,0.85,True,General Contractor,completed,2025-08-01 21:07:50
ACORN INVESTMENT PROPRTIES LLC,(360) 880-4737,,WINLOCK,WA,,https://www.acorninvestmentpropr.com,0.85,True,General Contractor,completed,2025-08-01 21:07:44
ACORN LANDSCAPE,(360) 389-3650,,CONWAY,WA,,https://www.acornlandscape.com,0.85,True,General Contractor,completed,2025-08-01 21:07:45
ACORN MURALS,(361) 302-2676,,RENTON,WA,,https://www.acornmurals.com,0.85,True,General Contractor,completed,2025-08-01 21:07:45
ACORN PROPERTY SOLUTIONS LLC,(503) 679-1167,,VANCOUVER,WA,,https://www.acornpropertysolutio.com,0.85,True,General Contractor,completed,2025-08-01 21:07:45
ACORN TRAIL WORKS LLC,(360) 643-3800,,MOUNTAIN VIEW,CA,,https://www.acorntrailworksllc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:47
ACORNS ATTICS & CRAWLS LLC,(360) 706-4861,,CENTRALIA,WA,,https://www.acornsatticsandcrawl.com,0.85,True,General Contractor,completed,2025-08-01 21:07:47
ACOSTA CONSTRUCTION LLC,(602) 405-1009,,BELLEVUE,WA,,https://www.acostaconstructionll.com,0.85,True,General Contractor,completed,2025-08-01 21:07:47
ACOSTA GENERAL CONST LLC,(336) 509-6333,,BURIEN,WA,,https://www.acostageneralconstll.com,0.85,True,General Contractor,completed,2025-08-01 21:07:48
ACME REPAIRS LLC,(360) 420-8604,,LA CONNER,WA,,https://www.acmerepairsllc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:36
ACME REFRIGERATION AND HEATING,(253) 202-5551,,BONNEY LAKE,WA,,https://www.acmerefrigerationand.com,0.85,True,HVAC,completed,2025-08-01 21:07:36
ACME INTEGRATION,(208) 666-1112,,POST FALLS,ID,,https://www.acmeintegration.com,0.85,True,General Contractor,completed,2025-08-01 21:07:35
ACME HOMES LLC,(425) 903-1453,,SNOHOMISH,WA,,https://www.acmehomesllc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:35
ACIAC MILLWORK LLC,(360) 842-6664,,PUYALLUP,WA,,https://www.aciacmillworkllc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:18
ACJL SERVICES LLC,(425) 321-4416,,Bothell,WA,,https://www.acjlservicesllc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:20
ACK ELECTRIC LLC,(509) 859-2030,,ELLENSBURG,WA,,https://www.ackelectricllc.com,0.85,True,Electrical,completed,2025-08-01 21:07:20
ACK LANDSCAPE SOLUTIONS,(509) 929-0642,,ELLENSBURG,WA,,https://www.acklandscapesolution.com,0.85,True,General Contractor,completed,2025-08-01 21:07:20
ACKENBRA CONSTRUCTION,(360) 521-9972,,VANCOUVER,WA,,https://www.ackenbraconstruction.com,0.85,True,General Contractor,completed,2025-08-01 21:07:20
ACKER ELECTRIC,(206) 396-3867,,MAPLE VALLEY,WA,,https://www.ackerelectric.com,0.85,True,Electrical,completed,2025-08-01 21:07:21
ACKERMAN CONSTRUCTION,(360) 468-3124,,LOPEZ ISLAND,WA,,https://www.ackermanconstruction.com,0.85,True,General Contractor,completed,2025-08-01 21:07:21
ACKERMANN ELECTRIC COMPANY,(360) 336-6188,,MOUNT VERNON,WA,,https://www.ackermannelectriccom.com,0.85,True,Electrical,completed,2025-08-01 21:07:23
ACKIMIA HOME IMPROVEMENT,(425) 269-1711,,KIRKLAND,WA,,https://www.ackimiahomeimproveme.com,0.85,True,General Contractor,completed,2025-08-01 21:07:23
ACKLEY PUMP & ELECTRIC SERVICE,(360) 508-6394,,ROCHESTER,WA,,https://www.ackleypumpandelectri.com,0.85,True,Electrical,completed,2025-08-01 21:07:24
ACKS DEMO & ABATEMENT LLC,(206) 478-5229,,STANWOOD,WA,,https://www.acksdemoandabatement.com,0.85,True,General Contractor,completed,2025-08-01 21:07:24
ACLS BUSHHOG LANDSCAPING SVR,(360) 379-0510,,PORT HADLOCK,WA,,https://www.aclsbushhoglandscapi.com,0.85,True,General Contractor,completed,2025-08-01 21:07:27
ACM SQUARED,(206) 599-9246,,BAINBRIDGE ISLAND,WA,,https://www.acmsquared.com,0.85,True,General Contractor,completed,2025-08-01 21:07:29
ACME CONCRETE PAVING INC,(509) 242-1234,,SPOKANE,WA,,https://www.acmeconcretepavingin.com,0.85,True,General Contractor,completed,2025-08-01 21:07:29
ACME DESIGN INC,(360) 698-8488,,SILVERDALE,WA,,https://www.acmedesigninc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:32
ACME EXCVT & SEWER BORING CO,(509) 251-8058,,GREENACRES,WA,,https://www.acmeexcvtandsewerbor.com,0.85,True,General Contractor,completed,2025-08-01 21:07:33
ACME FUEL CO,(360) 338-0622,,Olympia,WA,,https://www.acmefuelco.com,0.85,True,General Contractor,completed,2025-08-01 21:07:33
ACME HANDY MAN SERVICES,(509) 948-2278,,KENNEWICK,WA,,https://www.acmehandymanservices.com,0.85,True,General Contractor,completed,2025-08-01 21:07:33
ACOSTA LANDSTONE,(425) 770-8480,,KENMORE,WA,,https://www.acostalandstone.com,0.85,True,General Contractor,completed,2025-08-01 21:07:48
ACOUSTI-LEVEL FLOOR SYSTMS INC,(503) 648-3143,,HILLSBORO,OR,,https://www.acousti-levelfloorsy.com,0.85,True,Flooring,completed,2025-08-01 21:07:52
ACTION HOME RENOVATIONS LLC,(509) 290-3060,,Shadle Garland,WA,,https://www.actionhomerenovation.com,0.85,True,General Contractor,completed,2025-08-01 21:08:22
ACTION CONST & MAINT INC,(253) 208-6929,,ROY,WA,,https://www.actionconstandmainti.com,0.85,True,General Contractor,completed,2025-08-01 21:08:14
ACT ON SOLAR,(360) 834-0674,,VANCOUVER,WA,,https://www.actonsolar.com,0.85,True,General Contractor,completed,2025-08-01 21:08:10
ACT-ON-ELECTRIC,(206) 786-3946,,LYNNWOOD,WA,,https://www.act-on-electric.com,0.85,True,Electrical,completed,2025-08-01 21:08:10
ACTERRA GROUP INC,(319) 377-6357,,MARION,IA,,https://www.acterragroupinc.com,0.85,True,General Contractor,completed,2025-08-01 21:08:10
Action,(360) 460-2510,,SEQUIM,WA,,https://www.action.com,0.85,True,General Contractor,completed,2025-08-01 21:08:10
ACTION & RESULTS CONTRCTNG LLC,(503) 367-2541,,La Center,WA,,https://www.actionandresultscont.com,0.85,True,General Contractor,completed,2025-08-01 21:08:11
ACTION ASPHALT PAVING LLC,(253) 850-7283,,GRAHAM,WA,,https://www.actionasphaltpavingl.com,0.85,True,General Contractor,completed,2025-08-01 21:08:11
Action Builders,(360) 460-9984,,PORT ANGELES,WA,,https://www.actionbuilders.com,0.85,True,General Contractor,completed,2025-08-01 21:08:11
ACTION CLEANING SERVICES,(360) 734-6184,,BELLINGHAM,WA,,https://www.actioncleaningservic.com,0.85,True,General Contractor,completed,2025-08-01 21:08:13
ACTION COMMUNICATIONS INC,(425) 348-9121,,EVERETT,WA,,https://www.actioncommunications.com,0.85,True,General Contractor,completed,2025-08-01 21:08:13
ACTION CRAFT EXPERTS LLC,(509) 204-3335,,SPOKANE,WA,,https://www.actioncraftexpertsll.com,0.85,True,General Contractor,completed,2025-08-01 21:08:16
ACOUSTICAL CEILING SYSTEMS INC,(206) 850-4034,,Monroe,WA,,https://www.acousticalceilingsys.com,0.85,True,General Contractor,completed,2025-08-01 21:07:52
ACTION CRAFT EXPERTS LLC,(509) 262-8785,,SPOKANE,WA,,https://www.actioncraftexpertsll.com,0.85,True,General Contractor,completed,2025-08-01 21:08:16
ACTION CRAFTWORKS LLC,(360) 513-2200,,Vancouver,WA,,https://www.actioncraftworksllc.com,0.85,True,General Contractor,completed,2025-08-01 21:08:16
ACTION CUSTOM ELECTRIC LLC,(360) 451-2196,,GRAHAM,WA,,https://www.actioncustomelectric.com,0.85,True,Electrical,completed,2025-08-01 21:08:17
ACTION DRAIN & ROOTER WA LLC,(509) 467-1717,,SPOKANE,WA,,https://www.actiondrainandrooter.com,0.85,True,General Contractor,completed,2025-08-01 21:08:17
ACTION DRYWALL & CONST,(509) 981-5519,,FEDERAL WAY,WA,,https://www.actiondrywallandcons.com,0.85,True,General Contractor,completed,2025-08-01 21:08:17
ACTION ELECTRIC INC,(360) 489-1019,,OLYMPIA,WA,,https://www.actionelectricinc.com,0.85,True,Electrical,completed,2025-08-01 21:08:19
ACTION ELECTRIC NORTHWEST LLC,(360) 349-3175,,LACEY,WA,,https://www.actionelectricnorthw.com,0.85,True,Electrical,completed,2025-08-01 21:08:19
ACTION EXCAVATING,(208) 660-8332,,COEUR D ALENE,ID,,https://www.actionexcavating.com,0.85,True,General Contractor,completed,2025-08-01 21:08:19
ACTION EXCAVATION SERVICES LLC,(509) 991-0880,,SPOKANE,WA,,https://www.actionexcavationserv.com,0.85,True,General Contractor,completed,2025-08-01 21:08:19
ACT CONSTRUCTION,(972) 436-1144,,LEWISVILLE,TX,,https://www.actconstruction.com,0.85,True,General Contractor,completed,2025-08-01 21:08:07
ACS-AFFILIATED CONST SRVCS INC,(608) 231-2020,,MADISON,WI,,https://www.acs-affiliatedconsts.com,0.85,True,General Contractor,completed,2025-08-01 21:08:07
ACS SEATTLE LLC,(206) 624-7330,,SEATTLE,WA,,https://www.acsseattlellc.com,0.85,True,General Contractor,completed,2025-08-01 21:08:07
ACS Logistics Holdings LLC,(651) 556-3400,,SAINT PAUL,MN,,https://www.acslogisticsholdings.com,0.85,True,General Contractor,completed,2025-08-01 21:08:07
ACOUSTICAL CONCEPTS INC,(425) 422-2715,,STANWOOD,WA,,https://www.acousticalconceptsin.com,0.85,True,General Contractor,completed,2025-08-01 21:07:53
ACOUSTICAL DESIGN INC,(206) 575-0915,,KENT,WA,,https://www.acousticaldesigninc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:53
ACOUSTICS NORTHWEST INC,(253) 472-6598,,TACOMA,WA,,https://www.acousticsnorthwestin.com,0.85,True,General Contractor,completed,2025-08-01 21:07:55
ACOUSTICS UNLIMITED INC,(509) 465-0871,,NINE MILE FALLS,WA,,https://www.acousticsunlimitedin.com,0.85,True,General Contractor,completed,2025-08-01 21:07:55
ACP CONSTRUCTION LLC,(509) 301-9075,,COLLEGE PLACE,WA,,https://www.acpconstructionllc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:55
ACP GENERAL CONTRACTING INC,(425) 238-0174,,ARLINGTON,WA,,https://www.acpgeneralcontractin.com,0.85,True,General Contractor,completed,2025-08-01 21:07:56
ACRAPOLIS ONE,(206) 678-2941,,PUYALLUP,WA,,https://www.acrapolisone.com,0.85,True,General Contractor,completed,2025-08-01 21:07:59
ACRE MAKER LLC,(360) 605-3023,,VANCOUVER,WA,,https://www.acremakerllc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:59
ACRE WOOD FLOOR,(503) 753-6076,,PORTLAND,OR,,https://www.acrewoodfloor.com,0.85,True,Flooring,completed,2025-08-01 21:08:01
ACREAGE FENCES INC,(402) 571-0511,,OMAHA,NE,,https://www.acreagefencesinc.com,0.85,True,General Contractor,completed,2025-08-01 21:08:01
ACREAGE SERVICES LLC,(360) 553-9640,,LA CENTER,WA,,https://www.acreageservicesllc.com,0.85,True,General Contractor,completed,2025-08-01 21:08:01
ACROPOLIS CONST LLC,(253) 380-6547,,FEDERAL WAY,WA,,https://www.acropolisconstllc.com,0.85,True,General Contractor,completed,2025-08-01 21:08:02
ACROPOLIS GUTTER CLEANING LLC,(206) 579-4888,,SEATTLE,WA,,https://www.acropolisgutterclean.com,0.85,True,General Contractor,completed,2025-08-01 21:08:02
ACROSS-THE-BOARD CONST LLC,(360) 421-4546,,ARLINGTON,WA,,https://www.across-the-boardcons.com,0.85,True,General Contractor,completed,2025-08-01 21:08:02
ACRYLIC COUNTERTOP & RSTRTN,(425) 263-7884,,SOUTH PRAIRIE,WA,,https://www.acryliccountertopand.com,0.85,True,General Contractor,completed,2025-08-01 21:08:02
ACS CONTRACTING 1 LLC,(360) 531-4533,,PORT HADLOCK,WA,,https://www.acscontracting1llc.com,0.85,True,General Contractor,completed,2025-08-01 21:08:04
ACS CUSTOM HOMES LLC,(425) 422-8500,,DUVALL,WA,,https://www.acscustomhomesllc.com,0.85,True,General Contractor,completed,2025-08-01 21:08:05
ACS INC,(541) 514-2637,,WILSONVILLE,OR,,https://www.acsinc.com,0.85,True,General Contractor,completed,2025-08-01 21:08:05
ACI MECHANICAL INC,(515) 232-1236,,AMES,IA,,https://www.acimechanicalinc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:18
ACI CONTRACTING,(602) 318-0874,,GRAHAM,WA,,https://www.acicontracting.com,0.85,True,General Contractor,completed,2025-08-01 21:07:17
ACI COATINGS LLC,(509) 891-4959,,SPOKANE,WA,,https://www.acicoatingsllc.com,0.85,True,General Contractor,completed,2025-08-01 21:07:17
ACCURATE WINDOW & DOOR INC,(503) 283-5044,,PORTLAND,OR,,https://www.accuratewindowanddoo.com,0.85,True,General Contractor,completed,2025-08-01 21:06:19
ACCURATE MECHANICAL LLC,(206) 644-4200,,SEATTLE,WA,,https://www.accuratemechanicalll.com,0.85,True,General Contractor,completed,2025-08-01 21:06:13
ACCURATE PAINTING LLC,(719) 367-1231,,BURLINGTON,WA,,https://www.accuratepaintingllc.com,0.85,True,Painting,completed,2025-08-01 21:06:15
ACCURATE PRO PAINTERS LLC,(360) 220-6323,,DEMING,WA,,https://www.accuratepropaintersl.com,0.85,True,Painting,completed,2025-08-01 21:06:15
ACCURATE STRIPING,(509) 230-6228,,SPOKANE,WA,,https://www.accuratestriping.com,0.85,True,General Contractor,completed,2025-08-01 21:06:16
ACCURATE TREE EXPERTS INC,(503) 830-9500,,VANCOUVER,WA,,https://www.accuratetreeexpertsi.com,0.85,True,General Contractor,completed,2025-08-01 21:06:18
ACCURATE TREE SERVICE LLC,(253) 389-1360,,VANCOUVER,WA,,https://www.accuratetreeservicel.com,0.85,True,General Contractor,completed,2025-08-01 21:06:18
ACCURATE UNDERGROUND,(360) 623-0432,,TOLEDO,WA,,https://www.accurateunderground.com,0.85,True,General Contractor,completed,2025-08-01 21:06:19
Accurate Upgrades,(360) 271-5288,,PORT ORCHARD,WA,,https://www.accurateupgrades.com,0.85,True,General Contractor,completed,2025-08-01 21:06:19
ACCURATE WATERWORKS,(509) 326-0585,,SPOKANE,WA,,https://www.accuratewaterworks.com,0.85,True,General Contractor,completed,2025-08-01 21:06:19
